Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	48	0	0.00876609577	0.0280583287	0.0280583287	0.0280583287	0.0280583287	0	0	0	0	0	0	0	3
2	50	0	0.0175321915	0.0089570816	0.0185077051	0.0089570816	0.0280583287	0.00955062354	0	0	0	0	0	0	3
3	51	0	0.0262982873	0.00177541584	0.0129302754	0.00177541584	0.0280583287	0.0151280533	0	0	0	0	0	0	3
4	52	0	0.0350643831	0.000951971764	0.00993569947	0.000951971764	0.0280583287	0.0181226292	0	0	0	0	0	0	3
5	54	0	0.0438304789	0.000950582799	0.00813867614	0.000950582799	0.0280583287	0.0199196525	0	0	0	0	0	0	3
6	55	0	0.0525965746	0.000826300151	0.00691994681	0.000826300151	0.0280583287	0.0211383819	0	0	0	0	0	0	3
7	56	0	0.0613626704	0.000766394934	0.00604086797	0.000766394934	0.0280583287	0.0220174607	0	0	0	0	0	0	3
8	57	0	0.0701287662	0.000707991043	0.00537425835	0.000707991043	0.0280583287	0.0226840703	0	0	0	0	0	0	3
9	58	0	0.0788948619	0.000687920647	0.00485355416	0.000687920647	0.0280583287	0.0232047745	0	0	0	0	0	0	3
10	59	0	0.0876609577	0.000646731942	0.00443287194	0.000646731942	0.0280583287	0.0236254567	0	0	0	0	0	0	3
11	60	0	0.0964270535	0.000600573325	0.00408448116	0.000600573325	0.0280583287	0.0239738475	0	0	0	0	0	0	3
12	61	0	0.105193149	0.000576430518	0.0037921436	0.000576430518	0.0280583287	0.0242661851	0	0	0	0	0	0	3
13	62	0	0.113959245	0.000550401715	0.00354277884	0.000550401715	0.0280583287	0.0245155498	0	0	0	0	0	0	3
14	63	0	0.122725341	0.000528611309	0.00332748116	0.000528611309	0.0280583287	0.0247308475	0	0	0	0	0	0	3
15	64	0	0.131491437	0.000524657745	0.00314062627	0.000524657745	0.0280583287	0.0249177024	0	0	0	0	0	0	3
16	66	0	0.140257532	0.000447600052	0.00297231213	0.000447600052	0.0280583287	0.0250860166	0	0	0	0	0	0	3
17	67	0	0.149023628	0.000435833224	0.00282310749	0.000435833224	0.0280583287	0.0252352212	0	0	0	0	0	0	3
18	68	0	0.157789724	0.000425196129	0.00268989019	0.000425196129	0.0280583287	0.0253684385	0	0	0	0	0	0	3
