Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	48	0	0.00876609577	2.56454453e-05	2.56454453e-05	2.56454453e-05	2.56454453e-05	0	0	0	0	0	0	0	3
2	50	0	0.0175321915	0.000103781411	6.47134282e-05	2.56454453e-05	0.000103781411	3.90679829e-05	0	0	0	0	0	0	3
3	51	0	0.0262982873	7.31460189e-05	6.75242917e-05	2.56454453e-05	0.000103781411	4.18788464e-05	0	0	0	0	0	0	3
4	52	0	0.0350643831	4.71384566e-05	6.2427833e-05	2.56454453e-05	0.000103781411	4.18788464e-05	0	0	0	0	0	0	3
5	54	0	0.0438304789	5.06343332e-05	6.0069133e-05	2.56454453e-05	0.000103781411	4.18788464e-05	0	0	0	0	0	0	3
6	55	0	0.0525965746	4.67749264e-05	5.78534319e-05	2.56454453e-05	0.000103781411	4.18788464e-05	0	0	0	0	0	0	3
7	56	0	0.0613626704	5.43087664e-05	5.73470511e-05	2.56454453e-05	0.000103781411	4.18788464e-05	0	0	0	0	0	0	3
8	57	0	0.0701287662	5.17532226e-05	5.66478226e-05	2.56454453e-05	0.000103781411	4.18788464e-05	0	0	0	0	0	0	3
9	58	0	0.0788948619	5.6566248e-05	5.66387587e-05	2.56454453e-05	0.000103781411	4.18788464e-05	0	0	0	0	0	0	3
10	59	0	0.0876609577	5.65621175e-05	5.66310946e-05	2.56454453e-05	0.000103781411	4.18788464e-05	0	0	0	0	0	0	3
11	60	0	0.0964270535	5.92673552e-05	5.68707547e-05	2.56454453e-05	0.000103781411	4.18788464e-05	0	0	0	0	0	0	3
12	61	0	0.105193149	6.06776573e-05	5.71879965e-05	2.56454453e-05	0.000103781411	4.18788464e-05	0	0	0	0	0	0	3
13	62	0	0.113959245	6.27988367e-05	5.76195996e-05	2.56454453e-05	0.000103781411	4.18788464e-05	0	0	0	0	0	0	3
14	63	0	0.122725341	6.43968256e-05	5.81036872e-05	2.56454453e-05	0.000103781411	4.18788464e-05	0	0	0	0	0	0	3
15	64	0	0.131491437	6.51533195e-05	5.85736627e-05	2.56454453e-05	0.000103781411	4.18788464e-05	0	0	0	0	0	0	3
16	66	0	0.140257532	6.7080869e-05	5.91053631e-05	2.56454453e-05	0.000103781411	4.18788464e-05	0	0	0	0	0	0	3
17	67	0	0.149023628	6.84050302e-05	5.96524023e-05	2.56454453e-05	0.000103781411	4.18788464e-05	0	0	0	0	0	0	3
18	68	0	0.157789724	6.97199307e-05	6.02117095e-05	2.56454453e-05	0.000103781411	4.18788464e-05	0	0	0	0	0	0	3
19	69	0	0.16655582	7.11022321e-05	6.07848949e-05	2.56454453e-05	0.000103781411	4.18788464e-05	0	0	0	0	0	0	3
20	69	0	0.175321915	7.22071504e-05	6.13560076e-05	2.56454453e-05	0.000103781411	4.18788464e-05	0	0	0	0	0	0	3
21	71	0	0.184088011	7.38290103e-05	6.19499601e-05	2.56454453e-05	0.000103781411	4.18788464e-05	0	0	0	0	0	0	3
22	72	0	0.192854107	7.49161743e-05	6.25393335e-05	2.56454453e-05	0.000103781411	4.18788464e-05	0	0	0	0	0	0	3
23	73	0	0.201620203	7.57991389e-05	6.31158468e-05	2.56454453e-05	0.000103781411	4.18788464e-05	0	0	0	0	0	0	3
