Iteration	CPUTime	PhysTime	Travels
797	583	0	6.85638213
798	584	0	6.86498487
799	585	0	6.87358761
800	585	0	6.88219035
801	586	0	6.89079309
802	587	0	6.89939582
803	588	0	6.90799856
804	588	0	6.9166013
805	589	0	6.92520404
806	590	0	6.93380678
807	590	0	6.94240951
808	591	0	6.95101225
809	592	0	6.95961499
810	593	0	6.96821773
811	593	0	6.97682046
812	594	0	6.9854232
813	595	0	6.99402594
814	595	0	7.00262868
815	596	0	7.01123142
816	597	0	7.01983415
817	597	0	7.02843689
818	598	0	7.03703963
819	599	0	7.04564237
820	599	0	7.05424511
821	600	0	7.06284784
822	601	0	7.07145058
823	602	0	7.08005332
824	602	0	7.08865606
825	603	0	7.0972588
826	604	0	7.10586153
827	605	0	7.11446427
828	605	0	7.12306701
829	606	0	7.13166975
830	607	0	7.14027249
831	607	0	7.14887522
832	608	0	7.15747796
833	609	0	7.1660807
834	609	0	7.17468344
835	610	0	7.18328618
836	611	0	7.19188891
837	612	0	7.20049165
838	612	0	7.20909439
839	613	0	7.21769713
840	614	0	7.22629987
841	615	0	7.2349026
842	615	0	7.24350534
843	616	0	7.25210808
844	617	0	7.26071082
845	617	0	7.26931355
846	618	0	7.27791629
847	619	0	7.28651903
848	620	0	7.29512177
849	620	0	7.30372451
850	621	0	7.31232724
851	622	0	7.32092998
852	622	0	7.32953272
853	623	0	7.33813546
854	624	0	7.3467382
855	625	0	7.35534093
856	625	0	7.36394367
857	626	0	7.37254641
858	627	0	7.38114915
859	627	0	7.38975189
860	628	0	7.39835462
861	629	0	7.40695736
862	629	0	7.4155601
863	630	0	7.42416284
864	631	0	7.43276558
865	631	0	7.44136831
866	632	0	7.44997105
867	633	0	7.45857379
868	634	0	7.46717653
869	634	0	7.47577927
870	635	0	7.484382
871	636	0	7.49298474
872	636	0	7.50158748
873	637	0	7.51019022
874	638	0	7.51879295
875	638	0	7.52739569
876	639	0	7.53599843
877	640	0	7.54460117
878	640	0	7.55320391
879	641	0	7.56180664
880	642	0	7.57040938
881	643	0	7.57901212
882	643	0	7.58761486
883	644	0	7.5962176
884	645	0	7.60482033
885	646	0	7.61342307
886	646	0	7.62202581
887	647	0	7.63062855
888	648	0	7.63923129
889	649	0	7.64783402
890	649	0	7.65643676
891	650	0	7.6650395
892	651	0	7.67364224
893	652	0	7.68224498
894	652	0	7.69084771
895	653	0	7.69945045
896	654	0	7.70805319
897	654	0	7.71665593
898	655	0	7.72525867
899	656	0	7.7338614
900	656	0	7.74246414
901	657	0	7.75106688
902	658	0	7.75966962
903	659	0	7.76827235
904	659	0	7.77687509
905	660	0	7.78547783
906	661	0	7.79408057
907	662	0	7.80268331
908	662	0	7.81128604
909	663	0	7.81988878
910	664	0	7.82849152
911	664	0	7.83709426
912	665	0	7.845697
913	666	0	7.85429973
914	666	0	7.86290247
915	667	0	7.87150521
916	668	0	7.88010795
917	668	0	7.88871069
918	669	0	7.89731342
919	670	0	7.90591616
920	670	0	7.9145189
921	671	0	7.92312164
922	672	0	7.93172438
923	672	0	7.94032711
924	673	0	7.94892985
925	674	0	7.95753259
926	674	0	7.96613533
927	675	0	7.97473807
928	676	0	7.9833408
929	677	0	7.99194354
930	677	0	8.00054628
931	678	0	8.00914902
932	679	0	8.01775176
933	679	0	8.02635449
934	680	0	8.03495723
935	681	0	8.04355997
936	681	0	8.05216271
937	682	0	8.06076544
938	683	0	8.06936818
939	683	0	8.07797092
940	684	0	8.08657366
941	685	0	8.0951764
942	686	0	8.10377913
943	687	0	8.11238187
944	687	0	8.12098461
945	688	0	8.12958735
946	689	0	8.13819009
947	689	0	8.14679282
948	690	0	8.15539556
949	691	0	8.1639983
950	691	0	8.17260104
951	692	0	8.18120378
952	693	0	8.18980651
953	693	0	8.19840925
954	694	0	8.20701199
955	695	0	8.21561473
956	695	0	8.22421747
957	696	0	8.2328202
958	697	0	8.24142294
959	697	0	8.25002568
960	698	0	8.25862842
961	699	0	8.26723116
962	699	0	8.27583389
963	700	0	8.28443663
964	701	0	8.29303937
965	702	0	8.30164211
966	702	0	8.31024484
967	703	0	8.31884758
968	704	0	8.32745032
969	704	0	8.33605306
970	705	0	8.3446558
971	706	0	8.35325853
972	706	0	8.36186127
973	707	0	8.37046401
974	708	0	8.37906675
975	708	0	8.38766949
976	709	0	8.39627222
977	710	0	8.40487496
978	711	0	8.4134777
979	711	0	8.42208044
980	712	0	8.43068318
981	713	0	8.43928591
982	713	0	8.44788865
983	714	0	8.45649139
984	715	0	8.46509413
985	715	0	8.47369687
986	716	0	8.4822996
987	717	0	8.49090234
988	717	0	8.49950508
989	718	0	8.50810782
990	719	0	8.51671056
991	719	0	8.52531329
992	720	0	8.53391603
993	721	0	8.54251877
994	721	0	8.55112151
995	722	0	8.55972424
996	723	0	8.56832698
997	723	0	8.57692972
998	724	0	8.58553246
999	725	0	8.5941352
1000	726	0	8.60273793
1001	727	0	8.61134067
1002	727	0	8.61994341
1003	728	0	8.62854615
1004	729	0	8.63714889
1005	729	0	8.64575162
1006	730	0	8.65435436
1007	731	0	8.6629571
1008	731	0	8.67155984
1009	732	0	8.68016258
1010	733	0	8.68876531
1011	733	0	8.69736805
1012	734	0	8.70597079
1013	735	0	8.71457353
1014	736	0	8.72317627
1015	736	0	8.731779
1016	737	0	8.74038174
1017	738	0	8.74898448
1018	738	0	8.75758722
1019	739	0	8.76618996
1020	740	0	8.77479269
1021	741	0	8.78339543
1022	741	0	8.79199817
1023	742	0	8.80060091
1024	743	0	8.80920365
1025	743	0	8.81780638
1026	744	0	8.82640912
1027	745	0	8.83501186
1028	745	0	8.8436146
1029	746	0	8.85221733
1030	747	0	8.86082007
1031	747	0	8.86942281
1032	748	0	8.87802555
1033	749	0	8.88662829
1034	749	0	8.89523102
1035	750	0	8.90383376
1036	751	0	8.9124365
1037	751	0	8.92103924
1038	752	0	8.92964198
1039	753	0	8.93824471
1040	753	0	8.94684745
1041	754	0	8.95545019
1042	755	0	8.96405293
1043	756	0	8.97265567
1044	756	0	8.9812584
1045	757	0	8.98986114
1046	758	0	8.99846388
1047	758	0	9.00706662
1048	759	0	9.01566936
1049	760	0	9.02427209
1050	760	0	9.03287483
1051	761	0	9.04147757
1052	762	0	9.05008031
1053	762	0	9.05868305
1054	763	0	9.06728578
1055	764	0	9.07588852
1056	764	0	9.08449126
1057	765	0	9.093094
1058	766	0	9.10169673
1059	766	0	9.11029947
1060	767	0	9.11890221
1061	768	0	9.12750495
1062	769	0	9.13610769
1063	769	0	9.14471042
1064	770	0	9.15331316
1065	771	0	9.1619159
1066	772	0	9.17051864
1067	772	0	9.17912138
1068	773	0	9.18772411
1069	774	0	9.19632685
1070	774	0	9.20492959
1071	775	0	9.21353233
1072	776	0	9.22213507
1073	777	0	9.2307378
1074	777	0	9.23934054
1075	778	0	9.24794328
1076	779	0	9.25654602
1077	779	0	9.26514876
1078	780	0	9.27375149
1079	781	0	9.28235423
1080	782	0	9.29095697
1081	782	0	9.29955971
1082	783	0	9.30816245
1083	784	0	9.31676518
1084	784	0	9.32536792
1085	785	0	9.33397066
1086	786	0	9.3425734
1087	787	0	9.35117613
1088	788	0	9.35977887
1089	789	0	9.36838161
1090	790	0	9.37698435
1091	791	0	9.38558709
1092	792	0	9.39418982
1093	793	0	9.40279256
1094	794	0	9.4113953
1095	795	0	9.41999804
1096	796	0	9.42860078
1097	797	0	9.43720351
1098	798	0	9.44580625
1099	799	0	9.45440899
1100	800	0	9.46301173
1101	801	0	9.47161447
1102	802	0	9.4802172
1103	803	0	9.48881994
1104	803	0	9.49742268
1105	804	0	9.50602542
1106	805	0	9.51462816
1107	805	0	9.52323089
1108	806	0	9.53183363
1109	807	0	9.54043637
1110	807	0	9.54903911
1111	808	0	9.55764185
1112	809	0	9.56624458
1113	809	0	9.57484732
1114	810	0	9.58345006
1115	811	0	9.5920528
1116	812	0	9.60065554
1117	812	0	9.60925827
1118	813	0	9.61786101
1119	814	0	9.62646375
1120	814	0	9.63506649
1121	815	0	9.64366922
1122	816	0	9.65227196
1123	816	0	9.6608747
1124	817	0	9.66947744
1125	818	0	9.67808018
1126	818	0	9.68668291
1127	819	0	9.69528565
1128	820	0	9.70388839
1129	820	0	9.71249113
1130	821	0	9.72109387
1131	822	0	9.7296966
1132	822	0	9.73829934
1133	823	0	9.74690208
1134	824	0	9.75550482
1135	824	0	9.76410756
1136	825	0	9.77271029
1137	826	0	9.78131303
1138	826	0	9.78991577
1139	827	0	9.79851851
1140	828	0	9.80712125
1141	829	0	9.81572398
1142	829	0	9.82432672
1143	830	0	9.83292946
1144	831	0	9.8415322
1145	831	0	9.85013494
1146	832	0	9.85873767
1147	833	0	9.86734041
1148	833	0	9.87594315
1149	834	0	9.88454589
1150	835	0	9.89314862
