Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	22	0	0.00860273793	111457.5	111457.5	111457.5	111457.5	0	0	0	0	102183	0	0	3
2	23	0	0.0172054759	122603.25	117030.375	111457.5	122603.25	5572.875	0	0	0	106996	0	0	3
3	23	0	0.0258082138	134863.575	122974.775	111457.5	134863.575	11517.275	0	0	0	111569	0	0	3
4	24	0	0.0344109517	128120.396	124261.18	111457.5	134863.575	12803.6803	0	0	0	113326	0	0	3
5	25	0	0.0430136897	121714.376	123751.82	111457.5	134863.575	12803.6803	0	0	0	117582	0	0	3
6	26	0	0.0516164276	115628.658	122397.959	111457.5	134863.575	12803.6803	0	0	0	118092	0	0	3
7	26	0	0.0602191655	110954.654	120763.201	110954.654	134863.575	12803.6803	0	0	0	110057	0	0	3
8	27	0	0.0688219035	120107.192	120681.2	110954.654	134863.575	12803.6803	0	0	0	101576	0	0	3
9	28	0	0.0774246414	120643.082	120676.965	110954.654	134863.575	12803.6803	0	0	0	99680	0	0	3
10	28	0	0.0860273793	119836.558	120592.924	110954.654	134863.575	12803.6803	0	0	0	98724.3	0	0	3
11	29	0	0.0946301173	118870.743	120436.362	110954.654	134863.575	12803.6803	0	0	0	98320.7	0	0	3
12	30	0	0.103232855	118470.584	120272.547	110954.654	134863.575	12803.6803	0	0	0	99142.4	0	0	3
13	30	0	0.111835593	116809.292	120006.143	110954.654	134863.575	12803.6803	0	0	0	99478.5	0	0	3
14	31	0	0.120438331	115771.724	119703.685	110954.654	134863.575	12803.6803	0	0	0	100090	0	0	3
15	31	0	0.129041069	115300.713	119410.153	110954.654	134863.575	12803.6803	0	0	0	100020	0	0	3
16	32	0	0.137643807	114451.353	119100.228	110954.654	134863.575	12803.6803	0	0	0	99511.8	0	0	3
17	33	0	0.146246545	114031.146	118802.047	110954.654	134863.575	12803.6803	0	0	0	99068.2	0	0	3
18	33	0	0.154849283	113522.265	118508.726	110954.654	134863.575	12803.6803	0	0	0	99063.6	0	0	3
19	34	0	0.163452021	113332.02	118236.268	110954.654	134863.575	12803.6803	0	0	0	98775.3	0	0	3
20	34	0	0.172054759	112932.108	117971.06	110954.654	134863.575	12803.6803	0	0	0	98708.3	0	0	3
21	35	0	0.180657497	112709.52	117720.51	110954.654	134863.575	12803.6803	0	0	0	98267	0	0	3
22	36	0	0.189260235	112262.174	117472.404	110954.654	134863.575	12803.6803	0	0	0	97875	0	0	3
23	36	0	0.197862972	111939.396	117231.838	110954.654	134863.575	12803.6803	0	0	0	97474.5	0	0	3
24	37	0	0.20646571	111593.05	116996.889	110954.654	134863.575	12803.6803	0	0	0	97311.1	0	0	3
25	38	0	0.215068448	111155.749	116763.243	110954.654	134863.575	12803.6803	0	0	0	97217.6	0	0	3
26	38	0	0.223671186	110750.301	116531.976	110750.301	134863.575	12803.6803	0	0	0	97162.9	0	0	3
27	39	0	0.232273924	110301.902	116301.233	110301.902	134863.575	12803.6803	0	0	0	97139	0	0	3
28	40	0	0.240876662	109839.63	116070.461	109839.63	134863.575	12803.6803	0	0	0	97153.7	0	0	3
29	40	0	0.2494794	109435.248	115841.661	109435.248	134863.575	12803.6803	0	0	0	97167	0	0	3
30	41	0	0.258082138	109043.727	115615.063	109043.727	134863.575	12803.6803	0	0	0	97175.6	0	0	3
31	42	0	0.266684876	108602.08	115388.838	108602.08	134863.575	12803.6803	0	0	0	97177.7	0	0	3
32	42	0	0.275287614	108136.288	115162.196	108136.288	134863.575	12803.6803	0	0	0	97178.7	0	0	3
33	43	0	0.283890352	107726.516	114936.872	107726.516	134863.575	12803.6803	0	0	0	97180.6	0	0	3
34	44	0	0.29249309	107356.468	114713.919	107356.468	134863.575	12803.6803	0	0	0	97191.7	0	0	3
35	44	0	0.301095828	107007.15	114493.725	107007.15	134863.575	12803.6803	0	0	0	97283.3	0	0	3
36	45	0	0.309698566	106601.427	114274.495	106601.427	134863.575	12803.6803	0	0	0	97359.5	0	0	3
37	46	0	0.318301304	106188.772	114055.962	106188.772	134863.575	12803.6803	0	0	0	97448.9	0	0	3
38	46	0	0.326904042	105821.657	113839.27	105821.657	134863.575	12803.6803	0	0	0	97539.5	0	0	3
39	47	0	0.335506779	105438.342	113623.861	105438.342	134863.575	12803.6803	0	0	0	97637.4	0	0	3
40	48	0	0.344109517	105051.111	113409.543	105051.111	134863.575	12803.6803	0	0	0	98882.7	0	0	3
41	48	0	0.352712255	104428.523	113190.493	104428.523	134863.575	12803.6803	0	0	0	103110	0	0	3
42	49	0	0.361314993	103857.287	112968.274	103857.287	134863.575	12803.6803	0	0	0	105662	0	0	3
43	50	0	0.369917731	103355.631	112744.724	103355.631	134863.575	12803.6803	0	0	0	107972	0	0	3
44	51	0	0.378520469	102927.309	112521.601	102927.309	134863.575	12803.6803	0	0	0	110085	0	0	3
45	51	0	0.387123207	102515.937	112299.253	102515.937	134863.575	12803.6803	0	0	0	111625	0	0	3
46	52	0	0.395725945	102185.876	112079.397	102185.876	134863.575	12803.6803	0	0	0	112895	0	0	3
47	53	0	0.404328683	101896.929	111862.749	101896.929	134863.575	12803.6803	0	0	0	113956	0	0	3
48	54	0	0.412931421	101659.002	111650.171	101659.002	134863.575	12803.6803	0	0	0	114866	0	0	3
49	54	0	0.421534159	101450.139	111442.007	101450.139	134863.575	12819.1735	0	0	0	115671	0	0	3
