Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	22	0	0.00860273793	6.1946051e-05	6.1946051e-05	6.1946051e-05	6.1946051e-05	0	0	0	0	0	0	0	3
2	23	0	0.0172054759	0.000103226248	8.25861495e-05	6.1946051e-05	0.000103226248	2.06400985e-05	0	0	0	0	0	0	3
3	23	0	0.0258082138	-0.00267038398	-0.000835070562	-0.00267038398	0.000103226248	0.000917656711	0	0	0	0	0	0	3
4	24	0	0.0344109517	-0.00224616438	-0.00118784401	-0.00267038398	0.000103226248	0.00127043016	0	0	0	0	0	0	3
5	25	0	0.0430136897	-0.00162469267	-0.00127521375	-0.00267038398	0.000103226248	0.0013577999	0	0	0	0	0	0	3
6	26	0	0.0516164276	-0.000738138088	-0.00118570114	-0.00267038398	0.000103226248	0.0013577999	0	0	0	0	0	0	3
7	26	0	0.0602191655	-0.000104675339	-0.00103126888	-0.00267038398	0.000103226248	0.0013577999	0	0	0	0	0	0	3
8	27	0	0.0688219035	1.30959566e-05	-0.000900723275	-0.00267038398	0.000103226248	0.0013577999	0	0	0	0	0	0	3
9	28	0	0.0774246414	4.81831073e-07	-0.000800589374	-0.00267038398	0.000103226248	0.0013577999	0	0	0	0	0	0	3
10	28	0	0.0860273793	2.11157613e-09	-0.000720530226	-0.00267038398	0.000103226248	0.0013577999	0	0	0	0	0	0	3
11	29	0	0.0946301173	-3.67299223e-07	-0.000655060869	-0.00267038398	0.000103226248	0.0013577999	0	0	0	0	0	0	3
12	30	0	0.103232855	-4.13609631e-07	-0.00060050693	-0.00267038398	0.000103226248	0.0013577999	0	0	0	0	0	0	3
13	30	0	0.111835593	-6.71636373e-07	-0.000554365754	-0.00267038398	0.000103226248	0.0013577999	0	0	0	0	0	0	3
14	31	0	0.120438331	-2.12999437e-06	-0.000514920343	-0.00267038398	0.000103226248	0.0013577999	0	0	0	0	0	0	3
15	31	0	0.129041069	-1.42479452e-06	-0.000480687306	-0.00267038398	0.000103226248	0.0013577999	0	0	0	0	0	0	3
16	32	0	0.137643807	-6.67532307e-07	-0.00045068607	-0.00267038398	0.000103226248	0.0013577999	0	0	0	0	0	0	3
17	33	0	0.146246545	-8.00237384e-07	-0.000424222198	-0.00267038398	0.000103226248	0.0013577999	0	0	0	0	0	0	3
18	33	0	0.154849283	-7.77987527e-07	-0.000400697519	-0.00267038398	0.000103226248	0.0013577999	0	0	0	0	0	0	3
19	34	0	0.163452021	-5.5585632e-07	-0.000379637432	-0.00267038398	0.000103226248	0.0013577999	0	0	0	0	0	0	3
20	34	0	0.172054759	-5.5272254e-07	-0.000360683196	-0.00267038398	0.000103226248	0.0013577999	0	0	0	0	0	0	3
21	35	0	0.180657497	-2.54448376e-07	-0.000343519923	-0.00267038398	0.000103226248	0.0013577999	0	0	0	0	0	0	3
22	36	0	0.189260235	-2.65380404e-07	-0.000327917443	-0.00267038398	0.000103226248	0.0013577999	0	0	0	0	0	0	3
23	36	0	0.197862972	-3.40242309e-07	-0.000313674956	-0.00267038398	0.000103226248	0.0013577999	0	0	0	0	0	0	3
24	37	0	0.20646571	-4.50744454e-07	-0.000300623948	-0.00267038398	0.000103226248	0.0013577999	0	0	0	0	0	0	3
25	38	0	0.215068448	-6.54859959e-07	-0.000288625184	-0.00267038398	0.000103226248	0.0013577999	0	0	0	0	0	0	3
26	38	0	0.223671186	-5.52728658e-07	-0.000277545474	-0.00267038398	0.000103226248	0.0013577999	0	0	0	0	0	0	3
27	39	0	0.232273924	-9.01415938e-07	-0.000267299398	-0.00267038398	0.000103226248	0.0013577999	0	0	0	0	0	0	3
28	40	0	0.240876662	-1.73307191e-06	-0.000257814886	-0.00267038398	0.000103226248	0.0013577999	0	0	0	0	0	0	3
29	40	0	0.2494794	-3.15114807e-06	-0.000249033378	-0.00267038398	0.000103226248	0.0013577999	0	0	0	0	0	0	3
30	41	0	0.258082138	-5.22568479e-06	-0.000240906455	-0.00267038398	0.000103226248	0.0013577999	0	0	0	0	0	0	3
31	42	0	0.266684876	-6.1999831e-06	-0.000233335279	-0.00267038398	0.000103226248	0.0013577999	0	0	0	0	0	0	3
32	42	0	0.275287614	-1.01117122e-05	-0.000226359542	-0.00267038398	0.000103226248	0.0013577999	0	0	0	0	0	0	3
33	43	0	0.283890352	-1.60462146e-05	-0.000219986411	-0.00267038398	0.000103226248	0.0013577999	0	0	0	0	0	0	3
34	44	0	0.29249309	-2.37198795e-05	-0.000214213866	-0.00267038398	0.000103226248	0.0013577999	0	0	0	0	0	0	3
35	44	0	0.301095828	-3.28261673e-05	-0.00020903136	-0.00267038398	0.000103226248	0.0013577999	0	0	0	0	0	0	3
36	45	0	0.309698566	-3.85221519e-05	-0.000204294993	-0.00267038398	0.000103226248	0.0013577999	0	0	0	0	0	0	3
37	46	0	0.318301304	-5.17485307e-05	-0.000200172116	-0.00267038398	0.000103226248	0.0013577999	0	0	0	0	0	0	3
38	46	0	0.326904042	-6.61960145e-05	-0.000196646429	-0.00267038398	0.000103226248	0.0013577999	0	0	0	0	0	0	3
