Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	22	0	0.00860273793	110417.006	110417.006	110417.006	110417.006	0	0	0	0	102183	0	0	3
2	23	0	0.0172054759	119267.878	114842.442	110417.006	119267.878	4425.43577	0	0	0	106996	0	0	3
3	23	0	0.0258082138	116867.065	115517.316	110417.006	119267.878	5100.31011	0	0	0	111569	0	0	3
4	24	0	0.0344109517	112033.428	114646.344	110417.006	119267.878	5100.31011	0	0	0	113326	0	0	3
5	25	0	0.0430136897	107633.276	113243.731	107633.276	119267.878	5100.31011	0	0	0	117582	0	0	3
6	26	0	0.0516164276	104082.808	111716.91	104082.808	119267.878	5100.31011	0	0	0	118092	0	0	3
7	26	0	0.0602191655	103774.315	110582.254	103774.315	119267.878	5100.31011	0	0	0	110057	0	0	3
8	27	0	0.0688219035	106032.991	110013.596	103774.315	119267.878	5503.72054	0	0	0	101576	0	0	3
9	28	0	0.0774246414	105792.703	109544.608	103774.315	119267.878	5972.70865	0	0	0	99680	0	0	3
10	28	0	0.0860273793	105468.823	109137.029	103774.315	119267.878	6380.28714	0	0	0	98724.3	0	0	3
11	29	0	0.0946301173	105220.873	108781.015	103774.315	119267.878	6736.30138	0	0	0	98320.7	0	0	3
12	30	0	0.103232855	104974.551	108463.81	103774.315	119267.878	7053.50675	0	0	0	99142.4	0	0	3
13	30	0	0.111835593	104341.914	108146.741	103774.315	119267.878	7370.57565	0	0	0	99478.5	0	0	3
14	31	0	0.120438331	103789.008	107835.474	103774.315	119267.878	7681.84228	0	0	0	100090	0	0	3
15	31	0	0.129041069	103758.129	107563.651	103758.129	119267.878	7953.66526	0	0	0	100020	0	0	3
16	32	0	0.137643807	103711.833	107322.913	103711.833	119267.878	8194.40387	0	0	0	99511.8	0	0	3
17	33	0	0.146246545	103858.341	107119.114	103711.833	119267.878	8398.2022	0	0	0	99068.2	0	0	3
18	33	0	0.154849283	103968.988	106944.107	103711.833	119267.878	8573.20924	0	0	0	99063.6	0	0	3
19	34	0	0.163452021	104176.614	106798.45	103711.833	119267.878	8718.86675	0	0	0	98775.3	0	0	3
20	34	0	0.172054759	104302.677	106673.661	103711.833	119267.878	8843.65539	0	0	0	98708.3	0	0	3
21	35	0	0.180657497	104466.318	106568.549	103711.833	119267.878	8948.76694	0	0	0	98267	0	0	3
22	36	0	0.189260235	104566.906	106477.566	103711.833	119267.878	9039.75072	0	0	0	97875	0	0	3
23	36	0	0.197862972	104641.391	106397.732	103711.833	119267.878	9119.58441	0	0	0	97474.5	0	0	3
24	37	0	0.20646571	104647.598	106324.81	103711.833	119267.878	9192.50665	0	0	0	97311.1	0	0	3
25	38	0	0.215068448	104590.405	106255.434	103711.833	119267.878	9261.88287	0	0	0	97217.6	0	0	3
26	38	0	0.223671186	104515.839	106188.526	103711.833	119267.878	9328.79035	0	0	0	97162.9	0	0	3
27	39	0	0.232273924	104409.79	106122.647	103711.833	119267.878	9394.66948	0	0	0	97139	0	0	3
28	40	0	0.240876662	104283.005	106056.945	103711.833	119267.878	9460.37096	0	0	0	97153.7	0	0	3
29	40	0	0.2494794	104162.436	105991.618	103711.833	119267.878	9525.69887	0	0	0	97167	0	0	3
30	41	0	0.258082138	104043.124	105926.668	103711.833	119267.878	9590.64865	0	0	0	97175.6	0	0	3
31	42	0	0.266684876	103909.69	105861.604	103711.833	119267.878	9655.71244	0	0	0	97177.7	0	0	3
32	42	0	0.275287614	103770.008	105796.242	103711.833	119267.878	9721.07481	0	0	0	97178.7	0	0	3
33	43	0	0.283890352	103656.14	105731.39	103656.14	119267.878	9785.92637	0	0	0	97180.6	0	0	3
34	44	0	0.29249309	103545.087	105667.087	103545.087	119267.878	9850.2294	0	0	0	97191.7	0	0	3
35	44	0	0.301095828	103442.533	105603.528	103442.533	119267.878	9913.78808	0	0	0	97283.3	0	0	3
36	45	0	0.309698566	103315.266	105539.965	103315.266	119267.878	9977.35092	0	0	0	97359.5	0	0	3
37	46	0	0.318301304	103182.657	105476.254	103182.657	119267.878	10041.0619	0	0	0	97448.9	0	0	3
38	46	0	0.326904042	103066.994	105412.853	103066.994	119267.878	10104.4636	0	0	0	97539.5	0	0	3
39	47	0	0.335506779	102942.118	105349.501	102942.118	119267.878	10167.8157	0	0	0	97637.4	0	0	3
40	48	0	0.344109517	102828.145	105286.467	102828.145	119267.878	10230.8496	0	0	0	98882.7	0	0	3
