Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	14	0	0.00992953813	111457.5	111457.5	111457.5	111457.5	0	0	0	0	666369	0	0	3
2	15	0	0.0198590763	121431.119	116444.309	111457.5	121431.119	4986.80938	0	0	0	671942	0	0	3
3	15	0	0.0297886144	132323.721	121737.447	111457.5	132323.721	10279.9465	0	0	0	677235	0	0	3
4	16	0	0.0397181525	144776.464	127497.201	111457.5	144776.464	16039.7008	0	0	0	682264	0	0	3
5	17	0	0.0496476907	158406.657	133679.092	111457.5	158406.657	22221.592	0	0	0	677305	0	0	3
6	17	0	0.0595772288	174247.323	140440.464	111457.5	174247.323	28982.9638	0	0	0	667253	0	0	3
7	17	0	0.0695067669	191672.055	147759.262	111457.5	191672.055	36301.7625	0	0	0	656196	0	0	3
8	18	0	0.0794363051	197037.559	153919.05	111457.5	197037.559	42461.5495	0	0	0	644033	0	0	3
9	18	0	0.0893658432	199072.573	158936.108	111457.5	199072.573	47478.6077	0	0	0	630653	0	0	3
10	19	0	0.0992953813	201608.231	163203.32	111457.5	201608.231	51745.82	0	0	0	615936	0	0	3
11	19	0	0.109224919	204151.866	166925.915	111457.5	204151.866	55468.4151	0	0	0	599747	0	0	3
12	20	0	0.119154458	205548.424	170144.458	111457.5	205548.424	58686.9576	0	0	0	585371	0	0	3
13	20	0	0.129083996	206792.912	172963.569	111457.5	206792.912	61506.0694	0	0	0	579096	0	0	3
14	21	0	0.139013534	207671.03	175442.674	111457.5	207671.03	63985.1737	0	0	0	578646	0	0	3
15	21	0	0.148943072	208587.385	177652.321	111457.5	208587.385	66194.8212	0	0	0	578346	0	0	3
16	21	0	0.15887261	208804.821	179599.352	111457.5	208804.821	68141.8524	0	0	0	578956	0	0	3
17	22	0	0.168802148	209657.336	181367.469	111457.5	209657.336	69909.9691	0	0	0	579498	0	0	3
18	22	0	0.178731686	210872.153	183006.618	111457.5	210872.153	71549.1182	0	0	0	579681	0	0	3
19	23	0	0.188661225	212291.996	184547.954	111457.5	212291.996	73090.4539	0	0	0	580001	0	0	3
20	23	0	0.198590763	213646.2	186002.866	111457.5	213646.2	74545.3662	0	0	0	580107	0	0	3
21	24	0	0.208520301	214395.726	187354.907	111457.5	214395.726	75897.4072	0	0	0	580127	0	0	3
22	24	0	0.218449839	214874.68	188605.806	111457.5	214874.68	77148.3059	0	0	0	579577	0	0	3
23	24	0	0.228379377	215085.285	189757.088	111457.5	215085.285	78299.5876	0	0	0	585746	0	0	3
24	25	0	0.238308915	215150.662	190815.153	111457.5	215150.662	79357.6532	0	0	0	588404	0	0	3
25	25	0	0.248238453	215139.466	191788.126	111457.5	215150.662	80330.6257	0	0	0	587791	0	0	3
26	26	0	0.258167991	214942.643	192678.684	111457.5	215150.662	81221.1841	0	0	0	585999	0	0	3
27	26	0	0.26809753	214817.493	193498.64	111457.5	215150.662	82041.14	0	0	0	583884	0	0	3
28	26	0	0.278027068	214704.597	194255.996	111457.5	215150.662	82798.4956	0	0	0	582088	0	0	3
29	27	0	0.287956606	214574.043	194956.618	111457.5	215150.662	83499.1179	0	0	0	580645	0	0	3
30	27	0	0.297886144	214407.62	195604.985	111457.5	215150.662	84147.4847	0	0	0	580391	0	0	3
31	28	0	0.307815682	213978.703	196197.685	111457.5	215150.662	84740.1853	0	0	0	580080	0	0	3
32	28	0	0.31774522	213561.401	196740.301	111457.5	215150.662	85282.8014	0	0	0	579804	0	0	3
33	29	0	0.327674758	213105.156	197236.206	111457.5	215150.662	85778.7061	0	0	0	579605	0	0	3
34	29	0	0.337604297	212660.355	197689.858	111457.5	215150.662	86232.3575	0	0	0	579500	0	0	3
35	29	0	0.347533835	212262.2	198106.21	111457.5	215150.662	86648.7102	0	0	0	582710	0	0	3
36	30	0	0.357463373	211668.224	198482.933	111457.5	215150.662	87025.4328	0	0	0	586386	0	0	3
37	30	0	0.367392911	211175.366	198825.972	111457.5	215150.662	87368.4715	0	0	0	589090	0	0	3
38	31	0	0.377322449	210749.793	199139.756	111457.5	215150.662	87682.2563	0	0	0	591199	0	0	3
39	31	0	0.387251987	210274.669	199425.267	111457.5	215150.662	87967.7669	0	0	0	592777	0	0	3
40	31	0	0.397181525	209833.955	199685.484	111457.5	215150.662	88227.9841	0	0	0	593999	0	0	3
41	32	0	0.407111063	209300.958	199920.008	111457.5	215150.662	88462.5079	0	0	0	595020	0	0	3
42	32	0	0.417040602	208825.264	200132.038	111457.5	215150.662	88674.5378	0	0	0	595734	0	0	3
43	33	0	0.42697014	208455.654	200325.61	111457.5	215150.662	88868.1103	0	0	0	596275	0	0	3
44	33	0	0.436899678	208120.415	200502.765	111457.5	215150.662	89045.2649	0	0	0	596591	0	0	3
45	33	0	0.446829216	207811.848	200665.189	111457.5	215150.662	89207.689	0	0	0	596800	0	0	3
46	34	0	0.456758754	207565.034	200815.186	111457.5	215150.662	89357.6856	0	0	0	596930	0	0	3
47	34	0	0.466688292	207365.626	200954.557	111457.5	215150.662	89497.0567	0	0	0	596999	0	0	3
48	35	0	0.47661783	207205.151	201084.777	111457.5	215150.662	89627.2774	0	0	0	597046	0	0	3
49	35	0	0.486547369	207075.634	201207.04	111457.5	215150.662	89749.5398	0	0	0	597101	0	0	3
50	36	0	0.496476907	206944.226	201321.784	111457.5	215150.662	89864.2835	0	0	0	597187	0	0	3
51	36	0	0.506406445	206861.546	201430.406	111457.5	215150.662	89972.9063	0	0	0	597317	0	0	3
52	36	0	0.516335983	206818.126	203300.223	121431.119	215150.662	86855.9131	0	0	0	597566	0	0	3
53	37	0	0.526265521	206733.286	204972.814	132323.721	215150.662	82826.9411	0	0	0	597954	0	0	3
54	37	0	0.536195059	206675.595	206430.694	144776.464	215150.662	70374.1984	0	0	0	598536	0	0	3
55	38	0	0.546124597	206623.814	207643.387	158406.657	215150.662	56744.0052	0	0	0	599301	0	0	3
56	38	0	0.556054135	206573.05	208587.826	174247.323	215150.662	40903.3395	0	0	0	600182	0	0	3
57	38	0	0.565983674	206520.018	209220.624	191672.055	215150.662	23478.6072	0	0	0	601130	0	0	3
58	39	0	0.575913212	206466.675	209510.715	197037.559	215150.662	18113.103	0	0	0	602111	0	0	3
59	39	0	0.58584275	206417.469	209694.634	199072.573	215150.662	16078.0891	0	0	0	603099	0	0	3
60	40	0	0.595772288	206369.047	209837.703	201608.231	215150.662	13542.431	0	0	0	604265	0	0	3
61	40	0	0.605701826	206321.508	209930.12	204151.866	215150.662	10998.7956	0	0	0	605632	0	0	3
62	41	0	0.615631364	206269.012	209971.632	205548.424	215150.662	9602.23801	0	0	0	606995	0	0	3
63	41	0	0.625560902	206218.227	209984.766	206218.227	215150.662	8932.43536	0	0	0	608292	0	0	3
64	41	0	0.635490441	206161.674	209972.389	206161.674	215150.662	8988.98769	0	0	0	609525	0	0	3
65	42	0	0.645419979	206103.561	209941.654	206103.561	215150.662	9047.101	0	0	0	610701	0	0	3
66	42	0	0.655349517	206056.216	209892.023	206056.216	215150.662	9094.44639	0	0	0	611827	0	0	3
67	43	0	0.665279055	206012.308	209837.268	206012.308	215150.662	9138.35386	0	0	0	612916	0	0	3
68	43	0	0.675208593	205972.861	209765.023	205972.861	215150.662	9177.80145	0	0	0	613978	0	0	3
