Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	20	0	0.00992953813	110733.033	110733.033	110733.033	110733.033	0	0	0	0	681568	0	0	3
2	21	0	0.0198590763	120049.378	115391.206	110733.033	120049.378	4658.17262	0	0	0	686380	0	0	3
3	21	0	0.0297886144	119579.518	116787.31	110733.033	120049.378	6054.27657	0	0	0	690952	0	0	3
4	22	0	0.0397181525	116139.885	116625.454	110733.033	120049.378	6054.27657	0	0	0	695295	0	0	3
5	23	0	0.0496476907	112235.395	115747.442	110733.033	120049.378	6054.27657	0	0	0	699423	0	0	3
6	24	0	0.0595772288	109547.161	114714.062	109547.161	120049.378	6054.27657	0	0	0	703343	0	0	3
7	24	0	0.0695067669	108182.525	113780.985	108182.525	120049.378	6054.27657	0	0	0	702396	0	0	3
8	25	0	0.0794363051	107437.829	112988.091	107437.829	120049.378	6054.27657	0	0	0	694853	0	0	3
9	26	0	0.0893658432	109688.848	112621.508	107437.829	120049.378	6054.27657	0	0	0	686556	0	0	3
10	26	0	0.0992953813	111021.11	112461.468	107437.829	120049.378	6054.27657	0	0	0	677429	0	0	3
11	27	0	0.109224919	111732.225	112395.173	107437.829	120049.378	6054.27657	0	0	0	676501	0	0	3
12	27	0	0.119154458	112166.912	112376.152	107437.829	120049.378	6054.27657	0	0	0	677569	0	0	3
13	28	0	0.129083996	112880.194	112414.924	107437.829	120049.378	6054.27657	0	0	0	677843	0	0	3
14	29	0	0.139013534	113715.507	112507.823	107437.829	120049.378	6054.27657	0	0	0	678635	0	0	3
15	29	0	0.148943072	114453.902	112637.561	107437.829	120049.378	6054.27657	0	0	0	679025	0	0	3
16	30	0	0.15887261	114694.156	112766.099	107437.829	120049.378	6054.27657	0	0	0	678826	0	0	3
17	30	0	0.168802148	115437.667	112923.25	107437.829	120049.378	6054.27657	0	0	0	678456	0	0	3
18	31	0	0.178731686	116536.689	113123.996	107437.829	120049.378	6054.27657	0	0	0	678350	0	0	3
19	31	0	0.188661225	118049.045	113383.209	107437.829	120049.378	6054.27657	0	0	0	678679	0	0	3
20	32	0	0.198590763	119650.613	113696.579	107437.829	120049.378	6054.27657	0	0	0	678682	0	0	3
21	33	0	0.208520301	120910.095	114040.08	107437.829	120910.095	6054.27657	0	0	0	681477	0	0	3
22	33	0	0.218449839	121640.559	114385.557	107437.829	121640.559	6054.27657	0	0	0	682490	0	0	3
23	34	0	0.228379377	122042.011	114718.446	107437.829	122042.011	6054.27657	0	0	0	680919	0	0	3
24	34	0	0.238308915	122251.377	115032.318	107437.829	122251.377	6054.27657	0	0	0	682177	0	0	3
25	35	0	0.248238453	122334.713	115324.414	107437.829	122334.713	6054.27657	0	0	0	683542	0	0	3
26	35	0	0.258167991	122211.317	115589.295	107437.829	122334.713	6054.27657	0	0	0	684130	0	0	3
27	36	0	0.26809753	121967.182	115825.513	107437.829	122334.713	6054.27657	0	0	0	684408	0	0	3
28	36	0	0.278027068	121666.659	116034.125	107437.829	122334.713	6054.27657	0	0	0	684881	0	0	3
29	37	0	0.287956606	121306.234	116215.922	107437.829	122334.713	6054.27657	0	0	0	685920	0	0	3
30	37	0	0.297886144	120930.288	116373.068	107437.829	122334.713	6054.27657	0	0	0	687566	0	0	3
31	38	0	0.307815682	120311.93	116500.128	107437.829	122334.713	6054.27657	0	0	0	688738	0	0	3
32	38	0	0.31774522	119773.263	116602.413	107437.829	122334.713	6054.27657	0	0	0	689771	0	0	3
33	39	0	0.327674758	119302.553	116684.235	107437.829	122334.713	6054.27657	0	0	0	690624	0	0	3
34	39	0	0.337604297	118885.405	116748.976	107437.829	122334.713	6054.27657	0	0	0	691292	0	0	3
35	40	0	0.347533835	118502.465	116799.075	107437.829	122334.713	6066.04223	0	0	0	691763	0	0	3
