Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	20	0	0.00992953813	0.000348565091	0.000348565091	0.000348565091	0.000348565091	0	0	0	0	0	0	0	3
2	21	0	0.0198590763	0.000991297135	0.000669931113	0.000348565091	0.000991297135	0.000321366022	0	0	0	0	0	0	3
3	21	0	0.0297886144	-0.00134086998	-3.35918467e-07	-0.00134086998	0.000991297135	0.000670267032	0	0	0	0	0	0	3
4	22	0	0.0397181525	-0.00115460097	-0.000288902182	-0.00134086998	0.000991297135	0.000958833295	0	0	0	0	0	0	3
5	23	0	0.0496476907	-0.00104679855	-0.000440481454	-0.00134086998	0.000991297135	0.00111041257	0	0	0	0	0	0	3
6	24	0	0.0595772288	-0.000829819545	-0.000505371136	-0.00134086998	0.000991297135	0.00117530225	0	0	0	0	0	0	3
7	24	0	0.0695067669	-0.000417064186	-0.000492755858	-0.00134086998	0.000991297135	0.00117530225	0	0	0	0	0	0	3
8	25	0	0.0794363051	-2.55439138e-05	-0.000434354365	-0.00134086998	0.000991297135	0.00117530225	0	0	0	0	0	0	3
9	26	0	0.0893658432	4.27804957e-05	-0.00038133938	-0.00134086998	0.000991297135	0.00117530225	0	0	0	0	0	0	3
10	26	0	0.0992953813	8.26253894e-06	-0.000342379188	-0.00134086998	0.000991297135	0.00117530225	0	0	0	0	0	0	3
11	27	0	0.109224919	-3.82812465e-07	-0.000311288609	-0.00134086998	0.000991297135	0.00117530225	0	0	0	0	0	0	3
12	27	0	0.119154458	-1.20019402e-05	-0.000286348053	-0.00134086998	0.000991297135	0.00117530225	0	0	0	0	0	0	3
13	28	0	0.129083996	1.97135082e-06	-0.000264169637	-0.00134086998	0.000991297135	0.00117530225	0	0	0	0	0	0	3
14	29	0	0.139013534	5.76411459e-06	-0.000244888655	-0.00134086998	0.000991297135	0.00117530225	0	0	0	0	0	0	3
15	29	0	0.148943072	2.40702016e-06	-0.000228402277	-0.00134086998	0.000991297135	0.00117530225	0	0	0	0	0	0	3
16	30	0	0.15887261	1.33522257e-06	-0.000214043683	-0.00134086998	0.000991297135	0.00117530225	0	0	0	0	0	0	3
17	30	0	0.168802148	-4.3416053e-06	-0.000201708267	-0.00134086998	0.000991297135	0.00117530225	0	0	0	0	0	0	3
18	31	0	0.178731686	-1.67412391e-06	-0.000190595259	-0.00134086998	0.000991297135	0.00117530225	0	0	0	0	0	0	3
19	31	0	0.188661225	1.38426387e-05	-0.000179835369	-0.00134086998	0.000991297135	0.00117530225	0	0	0	0	0	0	3
20	32	0	0.198590763	4.59705001e-05	-0.000168545076	-0.00134086998	0.000991297135	0.00117530225	0	0	0	0	0	0	3
21	33	0	0.208520301	8.028006e-05	-0.00015669626	-0.00134086998	0.000991297135	0.00117530225	0	0	0	0	0	0	3
22	33	0	0.218449839	0.000125242503	-0.000143880862	-0.00134086998	0.000991297135	0.00117530225	0	0	0	0	0	0	3
23	34	0	0.228379377	0.000154370715	-0.000130913402	-0.00134086998	0.000991297135	0.00117530225	0	0	0	0	0	0	3
24	34	0	0.238308915	0.00016425179	-0.000118614852	-0.00134086998	0.000991297135	0.00117530225	0	0	0	0	0	0	3
