Iteration	CPUTime	PhysTime	Travels
265	174	0	2.63132761
266	175	0	2.64125714
267	175	0	2.65118668
268	176	0	2.66111622
269	176	0	2.67104576
270	177	0	2.6809753
271	177	0	2.69090483
272	178	0	2.70083437
273	179	0	2.71076391
274	179	0	2.72069345
275	180	0	2.73062299
276	180	0	2.74055252
277	181	0	2.75048206
278	181	0	2.7604116
279	182	0	2.77034114
280	183	0	2.78027068
281	183	0	2.79020022
282	184	0	2.80012975
283	184	0	2.81005929
284	185	0	2.81998883
285	185	0	2.82991837
286	186	0	2.83984791
287	187	0	2.84977744
288	187	0	2.85970698
289	188	0	2.86963652
290	188	0	2.87956606
291	189	0	2.8894956
292	189	0	2.89942514
293	190	0	2.90935467
294	190	0	2.91928421
295	191	0	2.92921375
296	191	0	2.93914329
297	192	0	2.94907283
298	193	0	2.95900236
299	193	0	2.9689319
300	194	0	2.97886144
301	195	0	2.98879098
302	195	0	2.99872052
303	196	0	3.00865005
304	196	0	3.01857959
305	197	0	3.02850913
306	197	0	3.03843867
307	198	0	3.04836821
308	199	0	3.05829775
309	199	0	3.06822728
310	200	0	3.07815682
311	200	0	3.08808636
312	201	0	3.0980159
313	201	0	3.10794544
314	202	0	3.11787497
315	202	0	3.12780451
316	203	0	3.13773405
317	204	0	3.14766359
318	204	0	3.15759313
319	205	0	3.16752266
320	205	0	3.1774522
321	206	0	3.18738174
322	206	0	3.19731128
323	207	0	3.20724082
324	208	0	3.21717036
325	208	0	3.22709989
326	209	0	3.23702943
327	209	0	3.24695897
328	210	0	3.25688851
329	210	0	3.26681805
330	211	0	3.27674758
331	212	0	3.28667712
332	212	0	3.29660666
333	213	0	3.3065362
334	213	0	3.31646574
335	214	0	3.32639527
336	215	0	3.33632481
337	215	0	3.34625435
338	216	0	3.35618389
339	216	0	3.36611343
340	217	0	3.37604297
341	217	0	3.3859725
342	218	0	3.39590204
343	219	0	3.40583158
344	219	0	3.41576112
345	220	0	3.42569066
346	220	0	3.43562019
347	221	0	3.44554973
348	221	0	3.45547927
349	222	0	3.46540881
350	222	0	3.47533835
351	223	0	3.48526788
352	224	0	3.49519742
353	224	0	3.50512696
354	225	0	3.5150565
355	225	0	3.52498604
356	226	0	3.53491558
357	226	0	3.54484511
358	227	0	3.55477465
359	227	0	3.56470419
360	228	0	3.57463373
361	229	0	3.58456327
362	229	0	3.5944928
363	230	0	3.60442234
364	230	0	3.61435188
365	231	0	3.62428142
366	231	0	3.63421096
367	232	0	3.6441405
368	232	0	3.65407003
369	233	0	3.66399957
370	234	0	3.67392911
371	234	0	3.68385865
372	235	0	3.69378819
373	235	0	3.70371772
374	236	0	3.71364726
375	236	0	3.7235768
376	237	0	3.73350634
377	238	0	3.74343588
378	238	0	3.75336541
379	239	0	3.76329495
380	239	0	3.77322449
381	240	0	3.78315403
382	240	0	3.79308357
383	241	0	3.80301311
384	241	0	3.81294264
385	242	0	3.82287218
386	243	0	3.83280172
387	243	0	3.84273126
388	244	0	3.8526608
389	244	0	3.86259033
390	245	0	3.87251987
391	245	0	3.88244941
392	246	0	3.89237895
393	247	0	3.90230849
394	247	0	3.91223802
395	248	0	3.92216756
396	248	0	3.9320971
397	249	0	3.94202664
398	249	0	3.95195618
399	250	0	3.96188572
400	251	0	3.97181525
401	252	0	3.98174479
402	252	0	3.99167433
403	253	0	4.00160387
404	254	0	4.01153341
405	254	0	4.02146294
406	255	0	4.03139248
407	256	0	4.04132202
408	256	0	4.05125156
409	257	0	4.0611811
410	257	0	4.07111063
411	258	0	4.08104017
412	259	0	4.09096971
413	259	0	4.10089925
414	260	0	4.11082879
415	261	0	4.12075833
416	262	0	4.13068786
417	263	0	4.1406174
418	263	0	4.15054694
419	264	0	4.16047648
420	265	0	4.17040602
421	265	0	4.18033555
422	266	0	4.19026509
423	266	0	4.20019463
424	267	0	4.21012417
425	268	0	4.22005371
426	269	0	4.22998325
427	269	0	4.23991278
428	270	0	4.24984232
429	270	0	4.25977186
430	271	0	4.2697014
431	272	0	4.27963094
432	273	0	4.28956047
433	273	0	4.29949001
434	274	0	4.30941955
435	275	0	4.31934909
436	275	0	4.32927863
437	276	0	4.33920816
438	277	0	4.3491377
439	277	0	4.35906724
440	278	0	4.36899678
441	279	0	4.37892632
442	279	0	4.38885586
443	280	0	4.39878539
444	281	0	4.40871493
445	281	0	4.41864447
446	282	0	4.42857401
447	283	0	4.43850355
448	283	0	4.44843308
449	284	0	4.45836262
450	285	0	4.46829216
451	285	0	4.4782217
452	286	0	4.48815124
453	286	0	4.49808077
454	287	0	4.50801031
455	288	0	4.51793985
456	288	0	4.52786939
457	289	0	4.53779893
458	289	0	4.54772847
459	290	0	4.557658
460	290	0	4.56758754
461	291	0	4.57751708
462	291	0	4.58744662
463	292	0	4.59737616
464	293	0	4.60730569
465	293	0	4.61723523
466	294	0	4.62716477
467	294	0	4.63709431
468	295	0	4.64702385
469	296	0	4.65695338
470	296	0	4.66688292
471	297	0	4.67681246
472	298	0	4.686742
473	298	0	4.69667154
474	299	0	4.70660108
475	299	0	4.71653061
476	300	0	4.72646015
477	301	0	4.73638969
478	301	0	4.74631923
479	302	0	4.75624877
480	303	0	4.7661783
481	303	0	4.77610784
482	304	0	4.78603738
483	304	0	4.79596692
484	305	0	4.80589646
485	306	0	4.81582599
486	306	0	4.82575553
487	307	0	4.83568507
488	308	0	4.84561461
489	308	0	4.85554415
490	309	0	4.86547369
491	310	0	4.87540322
492	310	0	4.88533276
493	311	0	4.8952623
494	312	0	4.90519184
495	312	0	4.91512138
496	313	0	4.92505091
497	314	0	4.93498045
498	314	0	4.94490999
499	315	0	4.95483953
500	316	0	4.96476907
501	316	0	4.97469861
502	317	0	4.98462814
503	318	0	4.99455768
504	318	0	5.00448722
505	319	0	5.01441676
506	320	0	5.0243463
507	320	0	5.03427583
508	321	0	5.04420537
509	322	0	5.05413491
510	322	0	5.06406445
511	323	0	5.07399399
512	324	0	5.08392352
513	324	0	5.09385306
514	325	0	5.1037826
515	326	0	5.11371214
516	326	0	5.12364168
517	327	0	5.13357122
518	328	0	5.14350075
519	329	0	5.15343029
520	329	0	5.16335983
521	330	0	5.17328937
522	331	0	5.18321891
523	331	0	5.19314844
524	332	0	5.20307798
525	333	0	5.21300752
526	333	0	5.22293706
527	334	0	5.2328666
528	335	0	5.24279613
529	335	0	5.25272567
530	336	0	5.26265521
531	336	0	5.27258475
532	337	0	5.28251429
533	338	0	5.29244383
534	338	0	5.30237336
535	339	0	5.3123029
536	339	0	5.32223244
537	340	0	5.33216198
538	341	0	5.34209152
539	341	0	5.35202105
540	342	0	5.36195059
541	343	0	5.37188013
542	344	0	5.38180967
543	344	0	5.39173921
544	345	0	5.40166874
545	346	0	5.41159828
546	347	0	5.42152782
547	347	0	5.43145736
548	348	0	5.4413869
549	349	0	5.45131644
550	350	0	5.46124597
551	350	0	5.47117551
552	351	0	5.48110505
553	352	0	5.49103459
554	352	0	5.50096413
555	353	0	5.51089366
556	354	0	5.5208232
557	354	0	5.53075274
558	355	0	5.54068228
559	355	0	5.55061182
560	356	0	5.56054135
561	357	0	5.57047089
562	357	0	5.58040043
563	358	0	5.59032997
564	359	0	5.60025951
565	359	0	5.61018905
566	360	0	5.62011858
567	360	0	5.63004812
568	361	0	5.63997766
569	362	0	5.6499072
570	362	0	5.65983674
571	363	0	5.66976627
572	363	0	5.67969581
573	364	0	5.68962535
574	365	0	5.69955489
575	365	0	5.70948443
576	366	0	5.71941397
577	366	0	5.7293435
578	367	0	5.73927304
579	368	0	5.74920258
580	368	0	5.75913212
581	369	0	5.76906166
582	369	0	5.77899119
583	370	0	5.78892073
584	370	0	5.79885027
585	371	0	5.80877981
586	372	0	5.81870935
587	372	0	5.82863888
588	373	0	5.83856842
589	373	0	5.84849796
590	374	0	5.8584275
591	375	0	5.86835704
592	375	0	5.87828658
593	376	0	5.88821611
594	376	0	5.89814565
595	377	0	5.90807519
596	378	0	5.91800473
597	378	0	5.92793427
598	379	0	5.9378638
599	379	0	5.94779334
600	380	0	5.95772288
601	381	0	5.96765242
602	381	0	5.97758196
603	382	0	5.98751149
604	382	0	5.99744103
605	383	0	6.00737057
606	384	0	6.01730011
607	384	0	6.02722965
608	385	0	6.03715919
609	385	0	6.04708872
610	386	0	6.05701826
611	387	0	6.0669478
612	387	0	6.07687734
613	388	0	6.08680688
614	388	0	6.09673641
615	389	0	6.10666595
616	390	0	6.11659549
617	390	0	6.12652503
618	391	0	6.13645457
619	391	0	6.1463841
620	392	0	6.15631364
621	393	0	6.16624318
622	393	0	6.17617272
623	394	0	6.18610226
624	394	0	6.1960318
625	395	0	6.20596133
626	396	0	6.21589087
627	396	0	6.22582041
628	397	0	6.23574995
629	397	0	6.24567949
630	398	0	6.25560902
631	399	0	6.26553856
632	399	0	6.2754681
633	400	0	6.28539764
634	401	0	6.29532718
635	401	0	6.30525672
636	402	0	6.31518625
637	402	0	6.32511579
638	403	0	6.33504533
639	403	0	6.34497487
640	404	0	6.35490441
641	405	0	6.36483394
642	405	0	6.37476348
643	406	0	6.38469302
644	406	0	6.39462256
645	407	0	6.4045521
646	407	0	6.41448163
647	408	0	6.42441117
648	409	0	6.43434071
649	409	0	6.44427025
650	410	0	6.45419979
651	410	0	6.46412933
652	411	0	6.47405886
653	412	0	6.4839884
654	412	0	6.49391794
655	413	0	6.50384748
656	413	0	6.51377702
657	414	0	6.52370655
658	415	0	6.53363609
659	415	0	6.54356563
660	416	0	6.55349517
661	416	0	6.56342471
662	417	0	6.57335424
663	418	0	6.58328378
664	418	0	6.59321332
665	419	0	6.60314286
666	420	0	6.6130724
667	422	0	6.62300194
668	423	0	6.63293147
669	423	0	6.64286101
670	424	0	6.65279055
671	425	0	6.66272009
672	426	0	6.67264963
673	427	0	6.68257916
674	428	0	6.6925087
675	429	0	6.70243824
676	430	0	6.71236778
677	431	0	6.72229732
678	431	0	6.73222685
679	432	0	6.74215639
680	433	0	6.75208593
681	433	0	6.76201547
682	434	0	6.77194501
683	435	0	6.78187455
684	435	0	6.79180408
685	436	0	6.80173362
686	437	0	6.81166316
687	437	0	6.8215927
688	438	0	6.83152224
689	439	0	6.84145177
690	439	0	6.85138131
691	440	0	6.86131085
692	440	0	6.87124039
693	441	0	6.88116993
694	442	0	6.89109946
695	442	0	6.901029
696	443	0	6.91095854
697	443	0	6.92088808
698	444	0	6.93081762
699	445	0	6.94074716
700	445	0	6.95067669
701	446	0	6.96060623
702	447	0	6.97053577
703	447	0	6.98046531
704	448	0	6.99039485
705	448	0	7.00032438
706	449	0	7.01025392
707	450	0	7.02018346
708	450	0	7.030113
709	451	0	7.04004254
710	451	0	7.04997208
711	452	0	7.05990161
712	453	0	7.06983115
713	454	0	7.07976069
714	454	0	7.08969023
715	455	0	7.09961977
716	455	0	7.1095493
717	456	0	7.11947884
718	457	0	7.12940838
719	457	0	7.13933792
720	458	0	7.14926746
721	459	0	7.15919699
722	459	0	7.16912653
723	460	0	7.17905607
724	460	0	7.18898561
725	461	0	7.19891515
726	462	0	7.20884469
727	462	0	7.21877422
728	463	0	7.22870376
729	464	0	7.2386333
730	464	0	7.24856284
731	465	0	7.25849238
732	465	0	7.26842191
733	466	0	7.27835145
734	466	0	7.28828099
735	467	0	7.29821053
736	468	0	7.30814007
737	468	0	7.3180696
738	469	0	7.32799914
739	469	0	7.33792868
740	470	0	7.34785822
741	470	0	7.35778776
742	471	0	7.3677173
743	472	0	7.37764683
744	472	0	7.38757637
745	473	0	7.39750591
746	473	0	7.40743545
747	474	0	7.41736499
748	474	0	7.42729452
749	475	0	7.43722406
750	475	0	7.4471536
751	476	0	7.45708314
752	477	0	7.46701268
753	477	0	7.47694221
754	478	0	7.48687175
755	478	0	7.49680129
756	479	0	7.50673083
757	480	0	7.51666037
758	480	0	7.52658991
759	481	0	7.53651944
760	481	0	7.54644898
761	482	0	7.55637852
762	482	0	7.56630806
763	483	0	7.5762376
764	484	0	7.58616713
765	484	0	7.59609667
766	485	0	7.60602621
767	485	0	7.61595575
768	486	0	7.62588529
769	487	0	7.63581482
