Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	20	0	0.00992953813	0	0	0	0	0	0	0	0	0	0	0	3
2	21	0	0.0198590763	0	0	0	0	0	0	0	0	0	0	0	3
3	21	0	0.0297886144	0	0	0	0	0	0	0	0	0	0	0	3
4	22	0	0.0397181525	0	0	0	0	0	0	0	0	0	0	0	3
5	23	0	0.0496476907	0	0	0	0	0	0	0	0	0	0	0	3
6	24	0	0.0595772288	0	0	0	0	0	0	0	0	0	0	0	3
7	24	0	0.0695067669	0	0	0	0	0	0	0	0	0	0	0	3
8	25	0	0.0794363051	0	0	0	0	0	0	0	0	0	0	0	3
9	26	0	0.0893658432	0	0	0	0	0	0	0	0	0	0	0	3
10	26	0	0.0992953813	0	0	0	0	0	0	0	0	0	0	0	3
11	27	0	0.109224919	0	0	0	0	0	0	0	0	0	0	0	3
12	27	0	0.119154458	0	0	0	0	0	0	0	0	0	0	0	3
13	28	0	0.129083996	0	0	0	0	0	0	0	0	0	0	0	3
14	29	0	0.139013534	0	0	0	0	0	0	0	0	0	0	0	3
15	29	0	0.148943072	0	0	0	0	0	0	0	0	0	0	0	3
16	30	0	0.15887261	0	0	0	0	0	0	0	0	0	0	0	3
17	30	0	0.168802148	0	0	0	0	0	0	0	0	0	0	0	3
18	31	0	0.178731686	0	0	0	0	0	0	0	0	0	0	0	3
19	31	0	0.188661225	0	0	0	0	0	0	0	0	0	0	0	3
20	32	0	0.198590763	0	0	0	0	0	0	0	0	0	0	0	3
21	33	0	0.208520301	0	0	0	0	0	0	0	0	0	0	0	3
22	33	0	0.218449839	0	0	0	0	0	0	0	0	0	0	0	3
23	34	0	0.228379377	0	0	0	0	0	0	0	0	0	0	0	3
24	34	0	0.238308915	0	0	0	0	0	0	0	0	0	0	0	3
25	35	0	0.248238453	0	0	0	0	0	0	0	0	0	0	0	3
26	35	0	0.258167991	0	0	0	0	0	0	0	0	0	0	0	3
27	36	0	0.26809753	0	0	0	0	0	0	0	0	0	0	0	3
28	36	0	0.278027068	0	0	0	0	0	0	0	0	0	0	0	3
29	37	0	0.287956606	0	0	0	0	0	0	0	0	0	0	0	3
30	37	0	0.297886144	0	0	0	0	0	0	0	0	0	0	0	3
31	38	0	0.307815682	0	0	0	0	0	0	0	0	0	0	0	3
32	38	0	0.31774522	0	0	0	0	0	0	0	0	0	0	0	3
33	39	0	0.327674758	0	0	0	0	0	0	0	0	0	0	0	3
34	39	0	0.337604297	0	0	0	0	0	0	0	0	0	0	0	3
35	40	0	0.347533835	0	0	0	0	0	0	0	0	0	0	0	3
36	41	0	0.357463373	0	0	0	0	0	0	0	0	0	0	0	3
37	41	0	0.367392911	0	0	0	0	0	0	0	0	0	0	0	3
38	42	0	0.377322449	0	0	0	0	0	0	0	0	0	0	0	3
39	42	0	0.387251987	0	0	0	0	0	0	0	0	0	0	0	3
40	43	0	0.397181525	0	0	0	0	0	0	0	0	0	0	0	3
41	43	0	0.407111063	0	0	0	0	0	0	0	0	0	0	0	3
42	44	0	0.417040602	0	0	0	0	0	0	0	0	0	0	0	3
43	44	0	0.42697014	0	0	0	0	0	0	0	0	0	0	0	3
44	45	0	0.436899678	0	0	0	0	0	0	0	0	0	0	0	3
45	45	0	0.446829216	0	0	0	0	0	0	0	0	0	0	0	3
46	46	0	0.456758754	0	0	0	0	0	0	0	0	0	0	0	3
47	47	0	0.466688292	0	0	0	0	0	0	0	0	0	0	0	3
48	47	0	0.47661783	0	0	0	0	0	0	0	0	0	0	0	3
49	48	0	0.486547369	0	0	0	0	0	0	0	0	0	0	0	3
50	49	0	0.496476907	0	0	0	0	0	0	0	0	0	0	0	3
51	49	0	0.506406445	0	0	0	0	0	0	0	0	0	0	0	3
52	50	0	0.516335983	0	0	0	0	0	0	0	0	0	0	0	3
53	50	0	0.526265521	0	0	0	0	0	0	0	0	0	0	0	3
54	51	0	0.536195059	0	0	0	0	0	0	0	0	0	0	0	3
55	51	0	0.546124597	0	0	0	0	0	0	0	0	0	0	0	3
56	52	0	0.556054135	0	0	0	0	0	0	0	0	0	0	0	3
57	53	0	0.565983674	0	0	0	0	0	0	0	0	0	0	0	3
58	53	0	0.575913212	0	0	0	0	0	0	0	0	0	0	0	3
59	54	0	0.58584275	0	0	0	0	0	0	0	0	0	0	0	3
60	54	0	0.595772288	0	0	0	0	0	0	0	0	0	0	0	3
61	55	0	0.605701826	0	0	0	0	0	0	0	0	0	0	0	3
62	56	0	0.615631364	0	0	0	0	0	0	0	0	0	0	0	3
63	56	0	0.625560902	0	0	0	0	0	0	0	0	0	0	0	3
64	57	0	0.635490441	0	0	0	0	0	0	0	0	0	0	0	3
65	58	0	0.645419979	0	0	0	0	0	0	0	0	0	0	0	3
66	58	0	0.655349517	0	0	0	0	0	0	0	0	0	0	0	3
67	59	0	0.665279055	0	0	0	0	0	0	0	0	0	0	0	3
68	59	0	0.675208593	0	0	0	0	0	0	0	0	0	0	0	3
69	60	0	0.685138131	0	0	0	0	0	0	0	0	0	0	0	3
70	60	0	0.695067669	0	0	0	0	0	0	0	0	0	0	0	3
71	61	0	0.704997208	0	0	0	0	0	0	0	0	0	0	0	3
72	61	0	0.714926746	0	0	0	0	0	0	0	0	0	0	0	3
73	62	0	0.724856284	0	0	0	0	0	0	0	0	0	0	0	3
74	62	0	0.734785822	0	0	0	0	0	0	0	0	0	0	0	3
75	63	0	0.74471536	0	0	0	0	0	0	0	0	0	0	0	3
76	64	0	0.754644898	0	0	0	0	0	0	0	0	0	0	0	3
77	64	0	0.764574436	0	0	0	0	0	0	0	0	0	0	0	3
78	65	0	0.774503974	0	0	0	0	0	0	0	0	0	0	0	3
79	65	0	0.784433513	0	0	0	0	0	0	0	0	0	0	0	3
80	66	0	0.794363051	0	0	0	0	0	0	0	0	0	0	0	3
81	66	0	0.804292589	0	0	0	0	0	0	0	0	0	0	0	3
82	67	0	0.814222127	0	0	0	0	0	0	0	0	0	0	0	3
83	67	0	0.824151665	0	0	0	0	0	0	0	0	0	0	0	3
84	68	0	0.834081203	0	0	0	0	0	0	0	0	0	0	0	3
85	68	0	0.844010741	0	0	0	0	0	0	0	0	0	0	0	3
86	69	0	0.85394028	0	0	0	0	0	0	0	0	0	0	0	3
87	69	0	0.863869818	0	0	0	0	0	0	0	0	0	0	0	3
88	70	0	0.873799356	0	0	0	0	0	0	0	0	0	0	0	3
89	70	0	0.883728894	0	0	0	0	0	0	0	0	0	0	0	3
90	71	0	0.893658432	0	0	0	0	0	0	0	0	0	0	0	3
91	71	0	0.90358797	0	0	0	0	0	0	0	0	0	0	0	3
92	72	0	0.913517508	0	0	0	0	0	0	0	0	0	0	0	3
93	72	0	0.923447046	0	0	0	0	0	0	0	0	0	0	0	3
94	73	0	0.933376585	0	0	0	0	0	0	0	0	0	0	0	3
95	73	0	0.943306123	0	0	0	0	0	0	0	0	0	0	0	3
96	74	0	0.953235661	0	0	0	0	0	0	0	0	0	0	0	3
97	75	0	0.963165199	0	0	0	0	0	0	0	0	0	0	0	3
98	75	0	0.973094737	0	0	0	0	0	0	0	0	0	0	0	3
99	76	0	0.983024275	0	0	0	0	0	0	0	0	0	0	0	3
100	76	0	0.992953813	0	0	0	0	0	0	0	0	0	0	0	3
101	77	0	1.00288335	0	0	0	0	0	5e-06	0	0	0	0	0	3
102	78	0	1.01281289	0	0	0	0	0	5e-06	0	0	0	0	0	3
103	78	0	1.02274243	0	0	0	0	0	5e-06	0	0	0	0	0	3
104	79	0	1.03267197	0	0	0	0	0	5e-06	0	0	0	0	0	3
105	80	0	1.0426015	0	0	0	0	0	5e-06	0	0	0	0	0	3
106	80	0	1.05253104	0	0	0	0	0	5e-06	0	0	0	0	0	3
107	81	0	1.06246058	0	0	0	0	0	5e-06	0	0	0	0	0	3
108	81	0	1.07239012	0	0	0	0	0	5e-06	0	0	0	0	0	3
109	82	0	1.08231966	0	0	0	0	0	5e-06	0	0	0	0	0	3
110	83	0	1.09224919	0	0	0	0	0	5e-06	0	0	0	0	0	3
111	83	0	1.10217873	0	0	0	0	0	5e-06	0	0	0	0	0	3
112	84	0	1.11210827	0	0	0	0	0	5e-06	0	0	0	0	0	3
113	85	0	1.12203781	0	0	0	0	0	5e-06	0	0	0	0	0	3
114	85	0	1.13196735	0	0	0	0	0	5e-06	0	0	0	0	0	3
115	86	0	1.14189689	0	0	0	0	0	5e-06	0	0	0	0	0	3
116	86	0	1.15182642	0	0	0	0	0	5e-06	0	0	0	0	0	3
117	87	0	1.16175596	0	0	0	0	0	5e-06	0	0	0	0	0	3
118	88	0	1.1716855	0	0	0	0	0	5e-06	0	0	0	0	0	3
119	88	0	1.18161504	0	0	0	0	0	5e-06	0	0	0	0	0	3
120	89	0	1.19154458	0	0	0	0	0	5e-06	0	0	0	0	0	3
121	89	0	1.20147411	0	0	0	0	0	5e-06	0	0	0	0	0	3
122	90	0	1.21140365	0	0	0	0	0	5e-06	0	0	0	0	0	3
123	91	0	1.22133319	0	0	0	0	0	5e-06	0	0	0	0	0	3
124	91	0	1.23126273	0	0	0	0	0	5e-06	0	0	0	0	0	3
125	92	0	1.24119227	0	0	0	0	0	5e-06	0	0	0	0	0	3
126	93	0	1.2511218	0	0	0	0	0	5e-06	0	0	0	0	0	3
127	93	0	1.26105134	0	0	0	0	0	5e-06	0	0	0	0	0	3
128	94	0	1.27098088	0	0	0	0	0	5e-06	0	0	0	0	0	3
129	94	0	1.28091042	0	0	0	0	0	5e-06	0	0	0	0	0	3
130	95	0	1.29083996	0	0	0	0	0	5e-06	0	0	0	0	0	3
131	96	0	1.3007695	0	0	0	0	0	5e-06	0	0	0	0	0	3
132	96	0	1.31069903	0	0	0	0	0	5e-06	0	0	0	0	0	3
133	97	0	1.32062857	0	0	0	0	0	5e-06	0	0	0	0	0	3
134	98	0	1.33055811	0	0	0	0	0	5e-06	0	0	0	0	0	3
135	99	0	1.34048765	0	0	0	0	0	5e-06	0	0	0	0	0	3
136	99	0	1.35041719	0	0	0	0	0	5e-06	0	0	0	0	0	3
137	100	0	1.36034672	0	0	0	0	0	5e-06	0	0	0	0	0	3
138	101	0	1.37027626	0	0	0	0	0	5e-06	0	0	0	0	0	3
139	101	0	1.3802058	0	0	0	0	0	5e-06	0	0	0	0	0	3
140	102	0	1.39013534	0	0	0	0	0	5e-06	0	0	0	0	0	3
141	103	0	1.40006488	0	0	0	0	0	5e-06	0	0	0	0	0	3
142	103	0	1.40999442	0	0	0	0	0	5e-06	0	0	0	0	0	3
143	104	0	1.41992395	0	0	0	0	0	5e-06	0	0	0	0	0	3
144	104	0	1.42985349	0	0	0	0	0	5e-06	0	0	0	0	0	3
145	105	0	1.43978303	0	0	0	0	0	5e-06	0	0	0	0	0	3
146	105	0	1.44971257	0	0	0	0	0	5e-06	0	0	0	0	0	3
147	106	0	1.45964211	0	0	0	0	0	5e-06	0	0	0	0	0	3
148	106	0	1.46957164	0	0	0	0	0	5e-06	0	0	0	0	0	3
149	107	0	1.47950118	0	0	0	0	0	5e-06	0	0	0	0	0	3
150	108	0	1.48943072	0	0	0	0	0	5e-06	0	0	0	0	0	3
151	108	0	1.49936026	0	0	0	0	0	5e-06	0	0	0	0	0	3
152	109	0	1.5092898	0	0	0	0	0	5e-06	0	0	0	0	0	3
153	109	0	1.51921933	0	0	0	0	0	5e-06	0	0	0	0	0	3
154	110	0	1.52914887	0	0	0	0	0	5e-06	0	0	0	0	0	3
155	111	0	1.53907841	0	0	0	0	0	5e-06	0	0	0	0	0	3
156	111	0	1.54900795	0	0	0	0	0	5e-06	0	0	0	0	0	3
157	112	0	1.55893749	0	0	0	0	0	5e-06	0	0	0	0	0	3
158	112	0	1.56886703	0	0	0	0	0	5e-06	0	0	0	0	0	3
159	113	0	1.57879656	0	0	0	0	0	5e-06	0	0	0	0	0	3
160	114	0	1.5887261	0	0	0	0	0	5e-06	0	0	0	0	0	3
161	114	0	1.59865564	0	0	0	0	0	5e-06	0	0	0	0	0	3
162	115	0	1.60858518	0	0	0	0	0	5e-06	0	0	0	0	0	3
163	115	0	1.61851472	0	0	0	0	0	5e-06	0	0	0	0	0	3
164	116	0	1.62844425	0	0	0	0	0	5e-06	0	0	0	0	0	3
165	116	0	1.63837379	0	0	0	0	0	5e-06	0	0	0	0	0	3
166	117	0	1.64830333	0	0	0	0	0	5e-06	0	0	0	0	0	3
167	118	0	1.65823287	0	0	0	0	0	5e-06	0	0	0	0	0	3
168	118	0	1.66816241	0	0	0	0	0	5e-06	0	0	0	0	0	3
169	119	0	1.67809194	0	0	0	0	0	5e-06	0	0	0	0	0	3
170	119	0	1.68802148	0	0	0	0	0	5e-06	0	0	0	0	0	3
171	120	0	1.69795102	0	0	0	0	0	5e-06	0	0	0	0	0	3
172	120	0	1.70788056	0	0	0	0	0	5e-06	0	0	0	0	0	3
173	121	0	1.7178101	0	0	0	0	0	5e-06	0	0	0	0	0	3
174	122	0	1.72773964	0	0	0	0	0	5e-06	0	0	0	0	0	3
175	122	0	1.73766917	0	0	0	0	0	5e-06	0	0	0	0	0	3
176	123	0	1.74759871	0	0	0	0	0	5e-06	0	0	0	0	0	3
177	123	0	1.75752825	0	0	0	0	0	5e-06	0	0	0	0	0	3
178	124	0	1.76745779	0	0	0	0	0	5e-06	0	0	0	0	0	3
179	124	0	1.77738733	0	0	0	0	0	5e-06	0	0	0	0	0	3
180	125	0	1.78731686	0	0	0	0	0	5e-06	0	0	0	0	0	3
181	125	0	1.7972464	0	0	0	0	0	5e-06	0	0	0	0	0	3
182	126	0	1.80717594	0	0	0	0	0	5e-06	0	0	0	0	0	3
183	127	0	1.81710548	0	0	0	0	0	5e-06	0	0	0	0	0	3
184	127	0	1.82703502	0	0	0	0	0	5e-06	0	0	0	0	0	3
185	128	0	1.83696455	0	0	0	0	0	5e-06	0	0	0	0	0	3
186	128	0	1.84689409	0	0	0	0	0	5e-06	0	0	0	0	0	3
187	129	0	1.85682363	0	0	0	0	0	5e-06	0	0	0	0	0	3
188	130	0	1.86675317	0	0	0	0	0	5e-06	0	0	0	0	0	3
189	130	0	1.87668271	0	0	0	0	0	5e-06	0	0	0	0	0	3
190	131	0	1.88661225	0	0	0	0	0	5e-06	0	0	0	0	0	3
191	131	0	1.89654178	0	0	0	0	0	5e-06	0	0	0	0	0	3
192	132	0	1.90647132	0	0	0	0	0	5e-06	0	0	0	0	0	3
193	132	0	1.91640086	0	0	0	0	0	5e-06	0	0	0	0	0	3
194	133	0	1.9263304	0	0	0	0	0	5e-06	0	0	0	0	0	3
195	134	0	1.93625994	0	0	0	0	0	5e-06	0	0	0	0	0	3
