Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	15	0	0.00992953813	289.259135	289.259135	289.259135	289.259135	0	0	0	0	55.3191	0	0	3
2	15	0	0.0198590763	290.170201	289.714668	289.259135	290.170201	0.455532951	0	0	0	39.0219	0	0	3
3	16	0	0.0297886144	290.767928	290.065755	289.259135	290.767928	0.806619564	0	0	0	34.3683	0	0	3
4	16	0	0.0397181525	291.204906	290.350542	289.259135	291.204906	1.09140734	0	0	0	30.7889	0	0	3
5	17	0	0.0496476907	291.634256	290.607285	289.259135	291.634256	1.34815012	0	0	0	26.3876	0	0	3
6	17	0	0.0595772288	291.835012	290.811906	289.259135	291.835012	1.55277135	0	0	0	15.182	0	0	3
7	18	0	0.0695067669	291.911253	290.968956	289.259135	291.911253	1.70982091	0	0	0	13.2324	0	0	3
8	18	0	0.0794363051	292.159791	291.11781	289.259135	292.159791	1.85867534	0	0	0	9.81471	0	0	3
9	19	0	0.0893658432	292.304129	291.249624	289.259135	292.304129	1.9904885	0	0	0	7.55349	0	0	3
10	19	0	0.0992953813	292.330567	291.357718	289.259135	292.330567	2.09858282	0	0	0	65.7469	0	0	3
11	19	0	0.109224919	292.245386	291.438415	289.259135	292.330567	2.17927988	0	0	0	41.2063	0	0	3
12	20	0	0.119154458	292.126453	291.495751	289.259135	292.330567	2.23661641	0	0	0	31.9997	0	0	3
13	20	0	0.129083996	291.974287	291.532562	289.259135	292.330567	2.27342683	0	0	0	25.2488	0	0	3
14	21	0	0.139013534	291.814942	291.552732	289.259135	292.330567	2.29359686	0	0	0	25.1911	0	0	3
15	21	0	0.148943072	291.647703	291.559063	289.259135	292.330567	2.29992827	0	0	0	25.0978	0	0	3
16	22	0	0.15887261	291.429484	291.550965	289.259135	292.330567	2.29992827	0	0	0	11.6642	0	0	3
17	22	0	0.168802148	291.219748	291.531481	289.259135	292.330567	2.29992827	0	0	0	13.4789	0	0	3
18	22	0	0.178731686	291.014039	291.502734	289.259135	292.330567	2.29992827	0	0	0	15.4435	0	0	3
19	23	0	0.188661225	290.812224	291.466392	289.259135	292.330567	2.29992827	0	0	0	17.4787	0	0	3
20	23	0	0.198590763	290.609489	291.423547	289.259135	292.330567	2.29992827	0	0	0	19.6454	0	0	3
21	24	0	0.208520301	290.323883	291.371182	289.259135	292.330567	2.29992827	0	0	0	23.2911	0	0	3
22	24	0	0.218449839	290.053303	291.311278	289.259135	292.330567	2.29992827	0	0	0	26.9234	0	0	3
23	25	0	0.228379377	289.791079	291.245182	289.259135	292.330567	2.29992827	0	0	0	30.414	0	0	3
24	25	0	0.238308915	289.533437	291.17386	289.259135	292.330567	2.29992827	0	0	0	33.6384	0	0	3
25	25	0	0.248238453	289.281403	291.098162	289.259135	292.330567	2.29992827	0	0	0	36.6036	0	0	3
26	26	0	0.258167991	288.915932	291.01423	288.915932	292.330567	2.29992827	0	0	0	40.7436	0	0	3
27	26	0	0.26809753	288.577594	290.923984	288.577594	292.330567	2.29992827	0	0	0	44.4444	0	0	3
28	27	0	0.278027068	288.25684	290.828729	288.25684	292.330567	2.29992827	0	0	0	47.8899	0	0	3
29	27	0	0.287956606	287.950904	290.729493	287.950904	292.330567	2.29992827	0	0	0	50.9133	0	0	3
30	27	0	0.297886144	287.65731	290.627087	287.65731	292.330567	2.29992827	0	0	0	53.3723	0	0	3
31	28	0	0.307815682	287.222056	290.517248	287.222056	292.330567	2.29992827	0	0	0	55.8666	0	0	3
32	28	0	0.31774522	286.824379	290.401845	286.824379	292.330567	2.29992827	0	0	0	57.4931	0	0	3
33	29	0	0.327674758	286.458395	290.282347	286.458395	292.330567	2.29992827	0	0	0	58.7672	0	0	3
34	29	0	0.337604297	286.132796	290.160301	286.132796	292.330567	2.29992827	0	0	0	59.5971	0	0	3
35	30	0	0.347533835	285.846604	290.037053	285.846604	292.330567	2.29992827	0	0	0	60.6796	0	0	3
36	30	0	0.357463373	285.482725	289.910544	285.482725	292.330567	2.29992827	0	0	0	61.6499	0	0	3
37	30	0	0.367392911	285.209597	289.783491	285.209597	292.330567	2.29992827	0	0	0	62.5579	0	0	3
38	31	0	0.377322449	284.983663	289.65718	284.983663	292.330567	2.29992827	0	0	0	63.2966	0	0	3
39	31	0	0.387251987	284.820709	289.533168	284.820709	292.330567	2.29992827	0	0	0	63.8862	0	0	3
