Iteration	CPUTime	PhysTime	Travels
245	127	0	2.43273684
246	127	0	2.44266638
247	128	0	2.45259592
248	128	0	2.46252546
249	129	0	2.472455
250	129	0	2.48238453
251	130	0	2.49231407
252	130	0	2.50224361
253	130	0	2.51217315
254	131	0	2.52210269
255	131	0	2.53203222
256	132	0	2.54196176
257	132	0	2.5518913
258	133	0	2.56182084
259	133	0	2.57175038
260	134	0	2.58167991
261	134	0	2.59160945
262	135	0	2.60153899
263	135	0	2.61146853
264	136	0	2.62139807
265	136	0	2.63132761
266	136	0	2.64125714
267	137	0	2.65118668
268	137	0	2.66111622
269	138	0	2.67104576
270	138	0	2.6809753
271	139	0	2.69090483
272	139	0	2.70083437
273	140	0	2.71076391
274	140	0	2.72069345
275	141	0	2.73062299
276	141	0	2.74055252
277	142	0	2.75048206
278	142	0	2.7604116
279	142	0	2.77034114
280	143	0	2.78027068
281	143	0	2.79020022
282	144	0	2.80012975
283	144	0	2.81005929
284	145	0	2.81998883
285	145	0	2.82991837
286	146	0	2.83984791
287	146	0	2.84977744
288	147	0	2.85970698
289	147	0	2.86963652
290	148	0	2.87956606
291	148	0	2.8894956
292	149	0	2.89942514
293	149	0	2.90935467
294	149	0	2.91928421
295	150	0	2.92921375
296	150	0	2.93914329
297	151	0	2.94907283
298	151	0	2.95900236
299	152	0	2.9689319
300	152	0	2.97886144
301	153	0	2.98879098
302	153	0	2.99872052
303	154	0	3.00865005
304	154	0	3.01857959
305	155	0	3.02850913
306	155	0	3.03843867
307	156	0	3.04836821
308	156	0	3.05829775
309	157	0	3.06822728
310	157	0	3.07815682
311	157	0	3.08808636
312	158	0	3.0980159
313	158	0	3.10794544
314	159	0	3.11787497
315	159	0	3.12780451
316	160	0	3.13773405
317	160	0	3.14766359
318	161	0	3.15759313
319	161	0	3.16752266
320	162	0	3.1774522
321	162	0	3.18738174
322	163	0	3.19731128
323	163	0	3.20724082
324	164	0	3.21717036
325	164	0	3.22709989
326	164	0	3.23702943
327	165	0	3.24695897
328	165	0	3.25688851
329	166	0	3.26681805
330	166	0	3.27674758
331	167	0	3.28667712
332	167	0	3.29660666
333	168	0	3.3065362
334	168	0	3.31646574
335	169	0	3.32639527
336	169	0	3.33632481
337	169	0	3.34625435
338	170	0	3.35618389
339	170	0	3.36611343
340	171	0	3.37604297
341	171	0	3.3859725
342	172	0	3.39590204
343	172	0	3.40583158
344	173	0	3.41576112
345	173	0	3.42569066
346	174	0	3.43562019
347	174	0	3.44554973
348	175	0	3.45547927
349	175	0	3.46540881
350	176	0	3.47533835
351	176	0	3.48526788
352	176	0	3.49519742
353	177	0	3.50512696
354	177	0	3.5150565
355	178	0	3.52498604
356	178	0	3.53491558
357	179	0	3.54484511
358	179	0	3.55477465
359	180	0	3.56470419
360	180	0	3.57463373
361	181	0	3.58456327
362	181	0	3.5944928
363	181	0	3.60442234
364	182	0	3.61435188
365	182	0	3.62428142
366	183	0	3.63421096
367	183	0	3.6441405
368	184	0	3.65407003
369	184	0	3.66399957
370	185	0	3.67392911
371	185	0	3.68385865
372	186	0	3.69378819
373	186	0	3.70371772
374	187	0	3.71364726
375	187	0	3.7235768
376	188	0	3.73350634
377	188	0	3.74343588
378	189	0	3.75336541
379	189	0	3.76329495
380	190	0	3.77322449
381	190	0	3.78315403
382	191	0	3.79308357
383	191	0	3.80301311
384	191	0	3.81294264
385	192	0	3.82287218
386	192	0	3.83280172
387	193	0	3.84273126
388	193	0	3.8526608
389	194	0	3.86259033
390	194	0	3.87251987
391	195	0	3.88244941
392	195	0	3.89237895
393	196	0	3.90230849
394	196	0	3.91223802
395	197	0	3.92216756
396	197	0	3.9320971
397	197	0	3.94202664
398	198	0	3.95195618
399	198	0	3.96188572
400	199	0	3.97181525
401	199	0	3.98174479
402	200	0	3.99167433
403	200	0	4.00160387
404	201	0	4.01153341
405	201	0	4.02146294
406	202	0	4.03139248
407	202	0	4.04132202
408	203	0	4.05125156
409	203	0	4.0611811
410	204	0	4.07111063
411	204	0	4.08104017
412	205	0	4.09096971
413	205	0	4.10089925
414	206	0	4.11082879
415	206	0	4.12075833
416	206	0	4.13068786
417	207	0	4.1406174
418	207	0	4.15054694
419	208	0	4.16047648
420	208	0	4.17040602
421	209	0	4.18033555
422	209	0	4.19026509
423	210	0	4.20019463
424	210	0	4.21012417
425	211	0	4.22005371
426	211	0	4.22998325
427	212	0	4.23991278
428	212	0	4.24984232
429	213	0	4.25977186
430	213	0	4.2697014
431	214	0	4.27963094
432	214	0	4.28956047
433	215	0	4.29949001
434	215	0	4.30941955
435	216	0	4.31934909
436	216	0	4.32927863
437	217	0	4.33920816
438	217	0	4.3491377
439	218	0	4.35906724
440	218	0	4.36899678
441	219	0	4.37892632
442	219	0	4.38885586
443	220	0	4.39878539
444	220	0	4.40871493
445	221	0	4.41864447
446	221	0	4.42857401
447	221	0	4.43850355
448	222	0	4.44843308
449	223	0	4.45836262
450	223	0	4.46829216
451	224	0	4.4782217
452	224	0	4.48815124
453	225	0	4.49808077
454	225	0	4.50801031
455	226	0	4.51793985
456	226	0	4.52786939
457	227	0	4.53779893
458	227	0	4.54772847
459	228	0	4.557658
460	228	0	4.56758754
461	229	0	4.57751708
462	229	0	4.58744662
463	230	0	4.59737616
464	230	0	4.60730569
465	231	0	4.61723523
466	231	0	4.62716477
467	232	0	4.63709431
468	232	0	4.64702385
469	233	0	4.65695338
470	233	0	4.66688292
471	234	0	4.67681246
472	234	0	4.686742
473	235	0	4.69667154
474	235	0	4.70660108
475	236	0	4.71653061
476	237	0	4.72646015
477	237	0	4.73638969
478	238	0	4.74631923
479	238	0	4.75624877
480	238	0	4.7661783
481	239	0	4.77610784
482	240	0	4.78603738
483	240	0	4.79596692
484	241	0	4.80589646
485	241	0	4.81582599
486	242	0	4.82575553
487	242	0	4.83568507
488	242	0	4.84561461
489	243	0	4.85554415
490	243	0	4.86547369
491	244	0	4.87540322
492	244	0	4.88533276
493	245	0	4.8952623
494	245	0	4.90519184
495	246	0	4.91512138
496	246	0	4.92505091
497	247	0	4.93498045
498	247	0	4.94490999
499	248	0	4.95483953
500	248	0	4.96476907
501	249	0	4.97469861
502	250	0	4.98462814
503	250	0	4.99455768
504	251	0	5.00448722
505	251	0	5.01441676
506	252	0	5.0243463
507	252	0	5.03427583
508	253	0	5.04420537
509	253	0	5.05413491
510	254	0	5.06406445
511	254	0	5.07399399
512	255	0	5.08392352
513	255	0	5.09385306
514	256	0	5.1037826
515	256	0	5.11371214
516	257	0	5.12364168
517	257	0	5.13357122
518	258	0	5.14350075
519	258	0	5.15343029
520	259	0	5.16335983
521	259	0	5.17328937
522	260	0	5.18321891
523	260	0	5.19314844
524	261	0	5.20307798
525	261	0	5.21300752
526	262	0	5.22293706
527	262	0	5.2328666
528	263	0	5.24279613
529	263	0	5.25272567
530	264	0	5.26265521
531	264	0	5.27258475
532	265	0	5.28251429
533	265	0	5.29244383
534	266	0	5.30237336
535	266	0	5.3123029
536	266	0	5.32223244
537	267	0	5.33216198
538	267	0	5.34209152
539	268	0	5.35202105
540	268	0	5.36195059
541	269	0	5.37188013
542	269	0	5.38180967
543	270	0	5.39173921
544	270	0	5.40166874
545	271	0	5.41159828
546	271	0	5.42152782
547	272	0	5.43145736
548	272	0	5.4413869
549	273	0	5.45131644
550	273	0	5.46124597
551	274	0	5.47117551
552	274	0	5.48110505
553	275	0	5.49103459
554	275	0	5.50096413
555	276	0	5.51089366
556	276	0	5.5208232
557	277	0	5.53075274
558	277	0	5.54068228
559	278	0	5.55061182
560	278	0	5.56054135
561	278	0	5.57047089
562	279	0	5.58040043
563	279	0	5.59032997
564	280	0	5.60025951
565	280	0	5.61018905
566	281	0	5.62011858
567	281	0	5.63004812
568	282	0	5.63997766
569	282	0	5.6499072
570	283	0	5.65983674
571	283	0	5.66976627
572	284	0	5.67969581
573	284	0	5.68962535
574	285	0	5.69955489
575	285	0	5.70948443
576	286	0	5.71941397
577	287	0	5.7293435
578	287	0	5.73927304
579	288	0	5.74920258
580	288	0	5.75913212
581	289	0	5.76906166
582	289	0	5.77899119
583	290	0	5.78892073
584	290	0	5.79885027
585	291	0	5.80877981
586	291	0	5.81870935
587	292	0	5.82863888
588	292	0	5.83856842
589	293	0	5.84849796
590	293	0	5.8584275
591	294	0	5.86835704
592	294	0	5.87828658
593	295	0	5.88821611
594	295	0	5.89814565
595	296	0	5.90807519
596	296	0	5.91800473
597	296	0	5.92793427
598	297	0	5.9378638
599	297	0	5.94779334
600	298	0	5.95772288
601	299	0	5.96765242
602	299	0	5.97758196
603	300	0	5.98751149
604	300	0	5.99744103
605	301	0	6.00737057
