Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	18	0	0.00992953813	289.502274	289.502274	289.502274	289.502274	0	0	0	0	51.1681	0	0	3
2	19	0	0.0198590763	289.9331	289.717687	289.502274	289.9331	0.215412822	0	0	0	37.9423	0	0	3
3	19	0	0.0297886144	289.609646	289.681673	289.502274	289.9331	0.215412822	0	0	0	35.303	0	0	3
4	20	0	0.0397181525	289.109934	289.538739	289.109934	289.9331	0.215412822	0	0	0	33.7346	0	0	3
5	20	0	0.0496476907	288.408426	289.312676	288.408426	289.9331	0.405010863	0	0	0	35.5522	0	0	3
6	21	0	0.0595772288	287.13023	288.948935	287.13023	289.9331	0.768751883	0	0	0	42.3375	0	0	3
7	21	0	0.0695067669	286.382991	288.582372	286.382991	289.9331	1.13531532	0	0	0	34.6831	0	0	3
8	22	0	0.0794363051	286.039989	288.264574	286.039989	289.9331	1.4531131	0	0	0	24.0414	0	0	3
9	22	0	0.0893658432	285.542076	287.962074	285.542076	289.9331	1.75561289	0	0	0	23.8537	0	0	3
10	23	0	0.0992953813	284.73297	287.639164	284.73297	289.9331	2.07852326	0	0	0	23.3796	0	0	3
11	23	0	0.109224919	283.774359	287.287818	283.774359	289.9331	2.42986917	0	0	0	24.0034	0	0	3
12	23	0	0.119154458	282.118981	286.857081	282.118981	289.9331	2.86060556	0	0	0	26.7703	0	0	3
13	24	0	0.129083996	280.223212	286.346784	280.223212	289.9331	3.37090321	0	0	0	29.6917	0	0	3
14	24	0	0.139013534	278.494972	285.78594	278.494972	289.9331	3.93174689	0	0	0	31.3103	0	0	3
15	25	0	0.148943072	277.113429	285.207773	277.113429	289.9331	4.50991428	0	0	0	34.1942	0	0	3
16	25	0	0.15887261	275.952663	284.629328	275.952663	289.9331	5.08835865	0	0	0	35.8419	0	0	3
17	25	0	0.168802148	274.653082	284.04249	274.653082	289.9331	5.67519668	0	0	0	37.4459	0	0	3
18	26	0	0.178731686	273.384493	283.450379	273.384493	289.9331	6.26730764	0	0	0	37.1793	0	0	3
19	26	0	0.188661225	272.281274	282.862532	272.281274	289.9331	6.85515529	0	0	0	38.32	0	0	3
20	27	0	0.198590763	271.447101	282.29176	271.447101	289.9331	7.42592681	0	0	0	41.7894	0	0	3
21	27	0	0.208520301	270.707429	281.740125	270.707429	289.9331	7.97756162	0	0	0	47.4102	0	0	3
22	27	0	0.218449839	270.036986	281.208164	270.036986	289.9331	8.50952248	0	0	0	52.1202	0	0	3
23	28	0	0.228379377	269.512466	280.699656	269.512466	289.9331	9.01803111	0	0	0	55.7831	0	0	3
24	28	0	0.238308915	269.076287	280.215349	269.076287	289.9331	9.50233813	0	0	0	58.5384	0	0	3
25	29	0	0.248238453	268.761873	279.75721	268.761873	289.9331	9.96047717	0	0	0	60.8758	0	0	3
26	29	0	0.258167991	268.331546	279.317761	268.331546	289.9331	10.3999258	0	0	0	63.1648	0	0	3
27	29	0	0.26809753	267.989817	278.898208	267.989817	289.9331	10.8194793	0	0	0	65.3111	0	0	3
28	30	0	0.278027068	267.687497	278.497825	267.687497	289.9331	11.2198618	0	0	0	67.2671	0	0	3
29	30	0	0.287956606	267.365982	278.113968	267.365982	289.9331	11.6037185	0	0	0	69.125	0	0	3
30	31	0	0.297886144	266.99379	277.743296	266.99379	289.9331	11.9743911	0	0	0	71.1835	0	0	3
31	31	0	0.307815682	266.294045	277.373965	266.294045	289.9331	12.3437217	0	0	0	73.1771	0	0	3
32	31	0	0.31774522	265.575324	277.005258	265.575324	289.9331	12.7124293	0	0	0	75.0472	0	0	3
33	32	0	0.327674758	264.871453	276.637567	264.871453	289.9331	13.0801203	0	0	0	76.7705	0	0	3
34	32	0	0.337604297	264.208203	276.271997	264.208203	289.9331	13.4456898	0	0	0	78.3886	0	0	3
35	33	0	0.347533835	263.601014	275.909969	263.601014	289.9331	13.8077179	0	0	0	79.9098	0	0	3
36	33	0	0.357463373	262.891136	275.548335	262.891136	289.9331	14.1693522	0	0	0	81.2811	0	0	3
37	33	0	0.367392911	262.304519	275.190394	262.304519	289.9331	14.5272932	0	0	0	82.4465	0	0	3
38	34	0	0.377322449	261.83152	274.838844	261.83152	289.9331	14.8788425	0	0	0	83.4154	0	0	3
39	34	0	0.387251987	261.44393	274.495385	261.44393	289.9331	15.2223018	0	0	0	84.51	0	0	3
40	35	0	0.397181525	261.129766	274.161245	261.129766	289.9331	15.5564423	0	0	0	85.7375	0	0	3
41	35	0	0.407111063	260.835683	273.836231	260.835683	289.9331	15.881456	0	0	0	86.7732	0	0	3
42	35	0	0.417040602	260.629425	273.521783	260.629425	289.9331	16.1959037	0	0	0	87.6939	0	0	3
43	36	0	0.42697014	260.498709	273.218921	260.498709	289.9331	16.4987659	0	0	0	88.5813	0	0	3
44	36	0	0.436899678	260.437888	272.928443	260.437888	289.9331	16.7892439	0	0	0	89.859	0	0	3
45	37	0	0.446829216	260.43412	272.650791	260.43412	289.9331	17.0668956	0	0	0	91.0749	0	0	3
46	37	0	0.456758754	260.473949	272.386077	260.43412	289.9331	17.3316095	0	0	0	92.221	0	0	3
47	37	0	0.466688292	260.54299	272.134097	260.43412	289.9331	17.5835901	0	0	0	93.2767	0	0	3
48	38	0	0.47661783	260.627867	271.894384	260.43412	289.9331	17.8233032	0	0	0	94.2533	0	0	3
49	38	0	0.486547369	260.716716	271.666268	260.43412	289.9331	18.0514189	0	0	0	95.1919	0	0	3
50	39	0	0.496476907	260.804046	271.449024	260.43412	289.9331	18.2686633	0	0	0	96.0527	0	0	3
51	39	0	0.506406445	260.887498	271.241935	260.43412	289.9331	18.4757521	0	0	0	96.7899	0	0	3
52	39	0	0.516335983	260.966947	270.682419	260.43412	289.9331	19.0352683	0	0	0	97.5603	0	0	3
53	40	0	0.526265521	261.037708	270.115842	260.43412	289.609646	19.565831	0	0	0	98.5897	0	0	3
54	40	0	0.536195059	261.078397	269.556406	260.43412	289.109934	19.9823325	0	0	0	99.604	0	0	3
55	41	0	0.546124597	261.107686	269.007342	260.43412	288.408426	20.3053337	0	0	0	100.565	0	0	3
56	41	0	0.556054135	261.092041	268.471727	260.43412	287.13023	20.4772081	0	0	0	101.47	0	0	3
57	41	0	0.565983674	261.045266	267.960257	260.43412	286.382991	20.6221145	0	0	0	102.201	0	0	3
58	42	0	0.575913212	260.975639	267.462074	260.43412	286.039989	20.8025001	0	0	0	102.849	0	0	3
59	42	0	0.58584275	260.91363	266.9694	260.43412	285.542076	20.992674	0	0	0	103.977	0	0	3
60	43	0	0.595772288	260.840223	266.48505	260.43412	284.73297	21.1541137	0	0	0	105.046	0	0	3
61	43	0	0.605701826	260.770756	266.015203	260.43412	283.774359	21.2726151	0	0	0	106.372	0	0	3
62	43	0	0.615631364	260.718705	265.563131	260.43412	282.118981	21.2939503	0	0	0	108.009	0	0	3
63	44	0	0.625560902	260.684668	265.14285	260.43412	280.223212	19.7890921	0	0	0	109.729	0	0	3
64	44	0	0.635490441	260.674475	264.759542	260.43412	278.494972	18.0608526	0	0	0	111.22	0	0	3
65	45	0	0.645419979	260.678972	264.410208	260.43412	277.113429	16.6793093	0	0	0	112.443	0	0	3
66	45	0	0.655349517	260.720226	264.088773	260.43412	275.952663	15.5185431	0	0	0	113.644	0	0	3
67	46	0	0.665279055	260.784032	263.791349	260.43412	274.653082	14.218962	0	0	0	114.702	0	0	3
68	46	0	0.675208593	260.872542	263.521142	260.43412	273.384493	12.9503732	0	0	0	116.194	0	0	3
69	46	0	0.685138131	261.000555	263.27832	260.43412	272.281274	11.8471542	0	0	0	118.05	0	0	3
70	47	0	0.695067669	261.130101	263.059669	260.43412	271.447101	11.0129816	0	0	0	119.624	0	0	3
71	47	0	0.704997208	261.285853	262.860429	260.43412	270.707429	10.2733094	0	0	0	120.757	0	0	3
