Iteration	CPUTime	PhysTime	Travels
261	60	0	3.83569963
262	60	0	3.8503958
263	61	0	3.86509196
264	61	0	3.87978813
265	61	0	3.8944843
266	62	0	3.90918047
267	62	0	3.92387663
268	62	0	3.9385728
269	62	0	3.95326897
270	63	0	3.96796513
271	63	0	3.9826613
272	63	0	3.99735747
273	63	0	4.01205364
274	64	0	4.0267498
275	64	0	4.04144597
276	64	0	4.05614214
277	64	0	4.0708383
278	64	0	4.08553447
279	65	0	4.10023064
280	65	0	4.11492681
281	65	0	4.12962297
282	65	0	4.14431914
283	66	0	4.15901531
284	66	0	4.17371147
285	66	0	4.18840764
286	66	0	4.20310381
287	67	0	4.21779998
288	67	0	4.23249614
289	67	0	4.24719231
290	67	0	4.26188848
291	67	0	4.27658464
292	68	0	4.29128081
293	68	0	4.30597698
294	68	0	4.32067315
295	69	0	4.33536931
296	69	0	4.35006548
297	69	0	4.36476165
298	69	0	4.37945781
299	70	0	4.39415398
300	70	0	4.40885015
301	70	0	4.42354632
302	70	0	4.43824248
303	71	0	4.45293865
304	71	0	4.46763482
305	71	0	4.48233098
306	71	0	4.49702715
307	71	0	4.51172332
308	72	0	4.52641949
309	72	0	4.54111565
310	72	0	4.55581182
311	73	0	4.57050799
312	73	0	4.58520415
313	73	0	4.59990032
314	73	0	4.61459649
315	74	0	4.62929266
316	74	0	4.64398882
317	74	0	4.65868499
318	74	0	4.67338116
319	75	0	4.68807733
320	75	0	4.70277349
321	75	0	4.71746966
322	75	0	4.73216583
323	76	0	4.74686199
324	76	0	4.76155816
325	76	0	4.77625433
326	76	0	4.7909505
327	77	0	4.80564666
328	77	0	4.82034283
329	77	0	4.835039
330	77	0	4.84973516
331	78	0	4.86443133
332	78	0	4.8791275
333	78	0	4.89382367
334	79	0	4.90851983
335	79	0	4.923216
336	79	0	4.93791217
337	79	0	4.95260833
338	80	0	4.9673045
339	80	0	4.98200067
340	80	0	4.99669684
341	80	0	5.011393
342	81	0	5.02608917
343	81	0	5.04078534
344	81	0	5.0554815
345	82	0	5.07017767
346	82	0	5.08487384
347	82	0	5.09957001
348	82	0	5.11426617
349	83	0	5.12896234
350	83	0	5.14365851
351	83	0	5.15835467
352	83	0	5.17305084
353	84	0	5.18774701
354	84	0	5.20244318
355	84	0	5.21713934
356	84	0	5.23183551
357	85	0	5.24653168
358	85	0	5.26122784
359	85	0	5.27592401
360	85	0	5.29062018
361	86	0	5.30531635
362	86	0	5.32001251
363	86	0	5.33470868
364	86	0	5.34940485
365	87	0	5.36410101
366	87	0	5.37879718
367	87	0	5.39349335
368	87	0	5.40818952
369	88	0	5.42288568
370	88	0	5.43758185
371	88	0	5.45227802
372	88	0	5.46697418
373	88	0	5.48167035
374	89	0	5.49636652
375	89	0	5.51106269
376	89	0	5.52575885
377	89	0	5.54045502
378	90	0	5.55515119
379	90	0	5.56984735
380	90	0	5.58454352
381	90	0	5.59923969
382	91	0	5.61393586
383	91	0	5.62863202
384	91	0	5.64332819
385	91	0	5.65802436
386	92	0	5.67272052
387	92	0	5.68741669
388	92	0	5.70211286
389	92	0	5.71680903
390	93	0	5.73150519
391	93	0	5.74620136
392	93	0	5.76089753
393	93	0	5.7755937
394	94	0	5.79028986
395	94	0	5.80498603
396	94	0	5.8196822
397	94	0	5.83437836
398	95	0	5.84907453
399	95	0	5.8637707
400	95	0	5.87846687
401	96	0	5.89316303
402	96	0	5.9078592
403	96	0	5.92255537
404	97	0	5.93725153
405	97	0	5.9519477
406	97	0	5.96664387
407	97	0	5.98134004
408	98	0	5.9960362
409	98	0	6.01073237
410	99	0	6.02542854
411	99	0	6.0401247
412	99	0	6.05482087
413	100	0	6.06951704
414	100	0	6.08421321
415	100	0	6.09890937
416	100	0	6.11360554
417	102	0	6.12830171
418	102	0	6.14299787
419	102	0	6.15769404
420	103	0	6.17239021
421	103	0	6.18708638
422	103	0	6.20178254
423	103	0	6.21647871
424	104	0	6.23117488
425	104	0	6.24587104
426	104	0	6.26056721
427	104	0	6.27526338
428	105	0	6.28995955
429	105	0	6.30465571
430	105	0	6.31935188
431	105	0	6.33404805
432	106	0	6.34874421
433	106	0	6.36344038
434	106	0	6.37813655
435	106	0	6.39283272
436	107	0	6.40752888
437	107	0	6.42222505
438	107	0	6.43692122
439	108	0	6.45161738
440	108	0	6.46631355
441	108	0	6.48100972
442	109	0	6.49570589
443	109	0	6.51040205
444	109	0	6.52509822
445	109	0	6.53979439
446	110	0	6.55449055
447	110	0	6.56918672
448	110	0	6.58388289
449	110	0	6.59857906
450	111	0	6.61327522
451	111	0	6.62797139
452	112	0	6.64266756
453	112	0	6.65736372
454	112	0	6.67205989
455	112	0	6.68675606
456	113	0	6.70145223
457	113	0	6.71614839
458	113	0	6.73084456
459	113	0	6.74554073
460	114	0	6.7602369
461	114	0	6.77493306
462	115	0	6.78962923
463	115	0	6.8043254
464	115	0	6.81902156
465	115	0	6.83371773
466	116	0	6.8484139
467	116	0	6.86311007
468	116	0	6.87780623
469	116	0	6.8925024
470	117	0	6.90719857
471	117	0	6.92189473
472	117	0	6.9365909
473	118	0	6.95128707
474	118	0	6.96598324
475	118	0	6.9806794
476	118	0	6.99537557
477	118	0	7.01007174
478	119	0	7.0247679
479	119	0	7.03946407
480	119	0	7.05416024
481	119	0	7.06885641
482	120	0	7.08355257
483	120	0	7.09824874
484	120	0	7.11294491
485	120	0	7.12764107
486	121	0	7.14233724
487	121	0	7.15703341
488	121	0	7.17172958
489	121	0	7.18642574
490	122	0	7.20112191
491	122	0	7.21581808
492	123	0	7.23051424
493	123	0	7.24521041
494	123	0	7.25990658
495	123	0	7.27460275
496	124	0	7.28929891
497	124	0	7.30399508
498	124	0	7.31869125
499	124	0	7.33338741
500	125	0	7.34808358
501	125	0	7.36277975
502	126	0	7.37747592
503	126	0	7.39217208
504	126	0	7.40686825
505	126	0	7.42156442
506	127	0	7.43626058
507	127	0	7.45095675
508	127	0	7.46565292
509	128	0	7.48034909
510	128	0	7.49504525
511	128	0	7.50974142
512	128	0	7.52443759
513	129	0	7.53913375
514	129	0	7.55382992
515	129	0	7.56852609
516	129	0	7.58322226
517	130	0	7.59791842
518	130	0	7.61261459
519	130	0	7.62731076
520	130	0	7.64200692
521	131	0	7.65670309
522	131	0	7.67139926
523	131	0	7.68609543
524	131	0	7.70079159
525	132	0	7.71548776
526	132	0	7.73018393
527	132	0	7.74488009
528	132	0	7.75957626
529	133	0	7.77427243
530	133	0	7.7889686
531	133	0	7.80366476
532	133	0	7.81836093
533	134	0	7.8330571
534	134	0	7.84775327
535	134	0	7.86244943
536	134	0	7.8771456
537	135	0	7.89184177
538	135	0	7.90653793
539	135	0	7.9212341
540	135	0	7.93593027
541	136	0	7.95062644
542	136	0	7.9653226
543	136	0	7.98001877
544	137	0	7.99471494
545	137	0	8.0094111
546	137	0	8.02410727
547	137	0	8.03880344
548	138	0	8.05349961
549	138	0	8.06819577
550	138	0	8.08289194
551	138	0	8.09758811
552	138	0	8.11228427
553	139	0	8.12698044
554	139	0	8.14167661
555	139	0	8.15637278
556	140	0	8.17106894
557	140	0	8.18576511
558	140	0	8.20046128
559	140	0	8.21515744
560	141	0	8.22985361
561	141	0	8.24454978
562	141	0	8.25924595
563	141	0	8.27394211
564	141	0	8.28863828
565	142	0	8.30333445
566	142	0	8.31803061
567	142	0	8.33272678
568	142	0	8.34742295
569	143	0	8.36211912
570	143	0	8.37681528
571	143	0	8.39151145
572	144	0	8.40620762
573	144	0	8.42090378
574	144	0	8.43559995
575	144	0	8.45029612
576	145	0	8.46499229
577	145	0	8.47968845
578	145	0	8.49438462
579	145	0	8.50908079
580	146	0	8.52377695
581	146	0	8.53847312
582	146	0	8.55316929
583	146	0	8.56786546
584	147	0	8.58256162
585	147	0	8.59725779
586	147	0	8.61195396
587	147	0	8.62665012
588	148	0	8.64134629
589	148	0	8.65604246
590	148	0	8.67073863
591	148	0	8.68543479
592	149	0	8.70013096
593	149	0	8.71482713
594	149	0	8.72952329
595	149	0	8.74421946
596	149	0	8.75891563
597	150	0	8.7736118
598	150	0	8.78830796
599	150	0	8.80300413
600	150	0	8.8177003
601	151	0	8.83239647
602	151	0	8.84709263
603	151	0	8.8617888
604	151	0	8.87648497
605	151	0	8.89118113
606	152	0	8.9058773
607	152	0	8.92057347
608	152	0	8.93526964
609	152	0	8.9499658
610	153	0	8.96466197
611	153	0	8.97935814
612	153	0	8.9940543
613	153	0	9.00875047
614	153	0	9.02344664
615	154	0	9.03814281
616	154	0	9.05283897
617	154	0	9.06753514
618	154	0	9.08223131
619	155	0	9.09692747
620	155	0	9.11162364
621	155	0	9.12631981
622	155	0	9.14101598
623	155	0	9.15571214
624	156	0	9.17040831
625	156	0	9.18510448
626	156	0	9.19980064
627	156	0	9.21449681
628	157	0	9.22919298
629	157	0	9.24388915
630	157	0	9.25858531
631	157	0	9.27328148
632	158	0	9.28797765
633	158	0	9.30267381
634	158	0	9.31736998
635	158	0	9.33206615
636	158	0	9.34676232
637	159	0	9.36145848
638	159	0	9.37615465
639	159	0	9.39085082
640	159	0	9.40554698
641	160	0	9.42024315
642	160	0	9.43493932
643	160	0	9.44963549
644	160	0	9.46433165
645	161	0	9.47902782
646	161	0	9.49372399
647	161	0	9.50842015
648	161	0	9.52311632
649	162	0	9.53781249
650	162	0	9.55250866
651	162	0	9.56720482
652	162	0	9.58190099
653	163	0	9.59659716
654	163	0	9.61129332
655	163	0	9.62598949
656	163	0	9.64068566
657	164	0	9.65538183
658	164	0	9.67007799
659	164	0	9.68477416
660	164	0	9.69947033
661	165	0	9.71416649
662	165	0	9.72886266
663	165	0	9.74355883
664	165	0	9.758255
665	165	0	9.77295116
666	166	0	9.78764733
667	166	0	9.8023435
668	166	0	9.81703966
669	166	0	9.83173583
670	166	0	9.846432
671	167	0	9.86112817
672	167	0	9.87582433
673	167	0	9.8905205
674	167	0	9.90521667
675	168	0	9.91991284
676	168	0	9.934609
677	168	0	9.94930517
678	168	0	9.96400134
679	168	0	9.9786975
680	169	0	9.99339367
681	169	0	10.0080898
