Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	18	0	0.00992953813	111457.5	111457.5	111457.5	111457.5	0	0	0	0	392391	0	0	3
2	19	0	0.0198590763	122603.25	117030.375	111457.5	122603.25	5572.875	0	0	0	397204	0	0	3
3	19	0	0.0297886144	134863.575	122974.775	111457.5	134863.575	11517.275	0	0	0	401776	0	0	3
4	20	0	0.0397181525	148349.933	129318.564	111457.5	148349.933	17861.0644	0	0	0	406120	0	0	3
5	20	0	0.0496476907	163184.926	136091.837	111457.5	163184.926	24634.3367	0	0	0	410247	0	0	3
6	21	0	0.0595772288	155025.679	139247.477	111457.5	163184.926	27789.9771	0	0	0	414167	0	0	3
7	22	0	0.0695067669	147274.395	140394.18	111457.5	163184.926	28936.6797	0	0	0	408815	0	0	3
8	22	0	0.0794363051	158927.791	142710.881	111457.5	163184.926	31253.3811	0	0	0	400832	0	0	3
9	23	0	0.0893658432	156918.326	144289.486	111457.5	163184.926	32831.9861	0	0	0	392050	0	0	3
10	23	0	0.0992953813	159115.962	145772.134	111457.5	163184.926	34314.6337	0	0	0	387325	0	0	3
11	24	0	0.109224919	154276.539	146545.261	111457.5	163184.926	35087.7615	0	0	0	387743	0	0	3
12	24	0	0.119154458	155867.993	147322.156	111457.5	163184.926	35864.6558	0	0	0	388457	0	0	3
13	25	0	0.129083996	159738.123	148277.23	111457.5	163184.926	36819.7302	0	0	0	389167	0	0	3
14	25	0	0.139013534	167087.958	149620.854	111457.5	167087.958	38163.3537	0	0	0	389969	0	0	3
15	26	0	0.148943072	171707.914	151093.324	111457.5	171707.914	39635.8244	0	0	0	389998	0	0	3
16	26	0	0.15887261	173214.369	152475.89	111457.5	173214.369	41018.3897	0	0	0	389883	0	0	3
17	27	0	0.168802148	174131.312	153749.738	111457.5	174131.312	42292.238	0	0	0	389583	0	0	3
