Iteration	CPUTime	PhysTime	Travels
250	158	0	2.48238453
251	158	0	2.49231407
252	159	0	2.50224361
253	159	0	2.51217315
254	160	0	2.52210269
255	160	0	2.53203222
256	161	0	2.54196176
257	161	0	2.5518913
258	162	0	2.56182084
259	163	0	2.57175038
260	163	0	2.58167991
261	164	0	2.59160945
262	164	0	2.60153899
263	165	0	2.61146853
264	165	0	2.62139807
265	166	0	2.63132761
266	166	0	2.64125714
267	167	0	2.65118668
268	168	0	2.66111622
269	168	0	2.67104576
270	169	0	2.6809753
271	169	0	2.69090483
272	170	0	2.70083437
273	171	0	2.71076391
274	171	0	2.72069345
275	172	0	2.73062299
276	172	0	2.74055252
277	173	0	2.75048206
278	173	0	2.7604116
279	174	0	2.77034114
280	175	0	2.78027068
281	175	0	2.79020022
282	176	0	2.80012975
283	176	0	2.81005929
284	177	0	2.81998883
285	177	0	2.82991837
286	178	0	2.83984791
287	178	0	2.84977744
288	179	0	2.85970698
289	180	0	2.86963652
290	180	0	2.87956606
291	181	0	2.8894956
292	181	0	2.89942514
293	182	0	2.90935467
294	182	0	2.91928421
295	183	0	2.92921375
296	184	0	2.93914329
297	184	0	2.94907283
298	185	0	2.95900236
299	185	0	2.9689319
300	186	0	2.97886144
301	187	0	2.98879098
302	187	0	2.99872052
303	188	0	3.00865005
304	188	0	3.01857959
305	189	0	3.02850913
306	190	0	3.03843867
307	190	0	3.04836821
308	191	0	3.05829775
309	192	0	3.06822728
310	192	0	3.07815682
311	193	0	3.08808636
312	193	0	3.0980159
313	194	0	3.10794544
314	195	0	3.11787497
315	195	0	3.12780451
316	196	0	3.13773405
317	197	0	3.14766359
318	197	0	3.15759313
319	198	0	3.16752266
320	199	0	3.1774522
321	200	0	3.18738174
322	201	0	3.19731128
323	202	0	3.20724082
324	203	0	3.21717036
325	204	0	3.22709989
326	204	0	3.23702943
327	205	0	3.24695897
328	206	0	3.25688851
329	207	0	3.26681805
330	207	0	3.27674758
331	208	0	3.28667712
332	209	0	3.29660666
333	210	0	3.3065362
334	210	0	3.31646574
335	211	0	3.32639527
336	212	0	3.33632481
337	213	0	3.34625435
338	214	0	3.35618389
339	215	0	3.36611343
340	216	0	3.37604297
341	216	0	3.3859725
342	217	0	3.39590204
343	218	0	3.40583158
344	219	0	3.41576112
345	219	0	3.42569066
346	220	0	3.43562019
347	220	0	3.44554973
348	221	0	3.45547927
349	222	0	3.46540881
350	222	0	3.47533835
351	223	0	3.48526788
352	224	0	3.49519742
353	224	0	3.50512696
354	225	0	3.5150565
355	226	0	3.52498604
356	226	0	3.53491558
357	227	0	3.54484511
358	228	0	3.55477465
359	228	0	3.56470419
360	229	0	3.57463373
361	230	0	3.58456327
362	230	0	3.5944928
363	231	0	3.60442234
364	231	0	3.61435188
365	232	0	3.62428142
366	233	0	3.63421096
367	233	0	3.6441405
368	234	0	3.65407003
369	234	0	3.66399957
370	235	0	3.67392911
371	235	0	3.68385865
372	236	0	3.69378819
373	237	0	3.70371772
374	237	0	3.71364726
375	238	0	3.7235768
376	239	0	3.73350634
377	239	0	3.74343588
378	240	0	3.75336541
379	241	0	3.76329495
380	241	0	3.77322449
381	243	0	3.78315403
382	243	0	3.79308357
383	244	0	3.80301311
384	245	0	3.81294264
385	246	0	3.82287218
386	246	0	3.83280172
387	247	0	3.84273126
388	247	0	3.8526608
389	248	0	3.86259033
390	249	0	3.87251987
391	249	0	3.88244941
392	250	0	3.89237895
393	250	0	3.90230849
394	251	0	3.91223802
395	251	0	3.92216756
396	252	0	3.9320971
397	252	0	3.94202664
398	253	0	3.95195618
399	254	0	3.96188572
400	254	0	3.97181525
401	255	0	3.98174479
402	255	0	3.99167433
403	256	0	4.00160387
404	257	0	4.01153341
405	257	0	4.02146294
406	258	0	4.03139248
407	258	0	4.04132202
408	259	0	4.05125156
409	260	0	4.0611811
410	260	0	4.07111063
411	261	0	4.08104017
412	261	0	4.09096971
413	262	0	4.10089925
414	263	0	4.11082879
415	263	0	4.12075833
416	264	0	4.13068786
417	264	0	4.1406174
418	265	0	4.15054694
419	265	0	4.16047648
420	266	0	4.17040602
421	266	0	4.18033555
422	267	0	4.19026509
423	268	0	4.20019463
424	268	0	4.21012417
425	269	0	4.22005371
426	269	0	4.22998325
427	270	0	4.23991278
428	270	0	4.24984232
429	271	0	4.25977186
430	271	0	4.2697014
431	272	0	4.27963094
432	272	0	4.28956047
433	273	0	4.29949001
434	274	0	4.30941955
435	274	0	4.31934909
436	275	0	4.32927863
437	275	0	4.33920816
438	276	0	4.3491377
439	277	0	4.35906724
440	277	0	4.36899678
441	278	0	4.37892632
442	278	0	4.38885586
443	279	0	4.39878539
444	279	0	4.40871493
445	280	0	4.41864447
446	281	0	4.42857401
447	281	0	4.43850355
448	282	0	4.44843308
449	282	0	4.45836262
450	283	0	4.46829216
451	283	0	4.4782217
452	284	0	4.48815124
453	285	0	4.49808077
454	285	0	4.50801031
455	286	0	4.51793985
456	286	0	4.52786939
457	287	0	4.53779893
458	287	0	4.54772847
459	288	0	4.557658
460	288	0	4.56758754
461	289	0	4.57751708
462	289	0	4.58744662
463	290	0	4.59737616
464	290	0	4.60730569
465	291	0	4.61723523
466	292	0	4.62716477
467	292	0	4.63709431
468	293	0	4.64702385
469	293	0	4.65695338
470	294	0	4.66688292
471	294	0	4.67681246
472	295	0	4.686742
473	295	0	4.69667154
474	296	0	4.70660108
475	296	0	4.71653061
476	297	0	4.72646015
477	298	0	4.73638969
478	298	0	4.74631923
479	299	0	4.75624877
480	299	0	4.7661783
481	300	0	4.77610784
482	300	0	4.78603738
483	301	0	4.79596692
484	301	0	4.80589646
485	302	0	4.81582599
486	302	0	4.82575553
487	303	0	4.83568507
488	303	0	4.84561461
489	304	0	4.85554415
490	304	0	4.86547369
491	305	0	4.87540322
492	305	0	4.88533276
493	306	0	4.8952623
494	307	0	4.90519184
495	307	0	4.91512138
496	308	0	4.92505091
497	308	0	4.93498045
498	309	0	4.94490999
499	310	0	4.95483953
500	310	0	4.96476907
501	311	0	4.97469861
502	311	0	4.98462814
503	312	0	4.99455768
504	313	0	5.00448722
505	313	0	5.01441676
506	314	0	5.0243463
507	314	0	5.03427583
508	315	0	5.04420537
509	315	0	5.05413491
510	316	0	5.06406445
511	317	0	5.07399399
512	317	0	5.08392352
513	318	0	5.09385306
514	318	0	5.1037826
515	319	0	5.11371214
516	319	0	5.12364168
517	320	0	5.13357122
518	320	0	5.14350075
519	321	0	5.15343029
520	322	0	5.16335983
521	322	0	5.17328937
522	323	0	5.18321891
523	323	0	5.19314844
524	324	0	5.20307798
525	325	0	5.21300752
526	325	0	5.22293706
527	326	0	5.2328666
528	326	0	5.24279613
529	327	0	5.25272567
530	327	0	5.26265521
531	328	0	5.27258475
532	328	0	5.28251429
533	329	0	5.29244383
534	330	0	5.30237336
535	330	0	5.3123029
536	331	0	5.32223244
537	331	0	5.33216198
538	332	0	5.34209152
539	333	0	5.35202105
540	333	0	5.36195059
541	334	0	5.37188013
542	334	0	5.38180967
543	335	0	5.39173921
544	335	0	5.40166874
545	336	0	5.41159828
546	336	0	5.42152782
547	337	0	5.43145736
548	338	0	5.4413869
549	338	0	5.45131644
550	339	0	5.46124597
551	339	0	5.47117551
552	340	0	5.48110505
553	340	0	5.49103459
554	341	0	5.50096413
555	341	0	5.51089366
556	342	0	5.5208232
557	342	0	5.53075274
558	343	0	5.54068228
559	344	0	5.55061182
560	344	0	5.56054135
561	345	0	5.57047089
562	346	0	5.58040043
563	346	0	5.59032997
564	347	0	5.60025951
565	347	0	5.61018905
566	348	0	5.62011858
567	349	0	5.63004812
568	349	0	5.63997766
569	350	0	5.6499072
570	350	0	5.65983674
571	351	0	5.66976627
572	351	0	5.67969581
573	352	0	5.68962535
574	353	0	5.69955489
575	354	0	5.70948443
576	354	0	5.71941397
577	355	0	5.7293435
578	355	0	5.73927304
579	356	0	5.74920258
580	357	0	5.75913212
581	357	0	5.76906166
582	358	0	5.77899119
583	358	0	5.78892073
584	359	0	5.79885027
585	360	0	5.80877981
586	360	0	5.81870935
587	361	0	5.82863888
588	361	0	5.83856842
589	362	0	5.84849796
590	362	0	5.8584275
591	363	0	5.86835704
592	363	0	5.87828658
593	364	0	5.88821611
594	365	0	5.89814565
595	365	0	5.90807519
596	366	0	5.91800473
597	367	0	5.92793427
598	367	0	5.9378638
599	368	0	5.94779334
600	368	0	5.95772288
601	369	0	5.96765242
602	370	0	5.97758196
603	370	0	5.98751149
604	371	0	5.99744103
605	372	0	6.00737057
606	372	0	6.01730011
607	373	0	6.02722965
608	373	0	6.03715919
609	374	0	6.04708872
610	374	0	6.05701826
611	375	0	6.0669478
612	376	0	6.07687734
613	376	0	6.08680688
614	377	0	6.09673641
615	378	0	6.10666595
616	378	0	6.11659549
617	379	0	6.12652503
618	379	0	6.13645457
619	380	0	6.1463841
620	381	0	6.15631364
621	381	0	6.16624318
622	382	0	6.17617272
623	382	0	6.18610226
624	383	0	6.1960318
625	384	0	6.20596133
626	384	0	6.21589087
627	385	0	6.22582041
628	385	0	6.23574995
629	386	0	6.24567949
630	386	0	6.25560902
631	387	0	6.26553856
632	387	0	6.2754681
633	388	0	6.28539764
634	388	0	6.29532718
635	389	0	6.30525672
636	389	0	6.31518625
637	390	0	6.32511579
638	391	0	6.33504533
639	391	0	6.34497487
640	392	0	6.35490441
641	392	0	6.36483394
642	393	0	6.37476348
643	393	0	6.38469302
644	394	0	6.39462256
645	394	0	6.4045521
646	395	0	6.41448163
647	396	0	6.42441117
648	396	0	6.43434071
649	397	0	6.44427025
650	398	0	6.45419979
651	399	0	6.46412933
652	399	0	6.47405886
653	400	0	6.4839884
654	401	0	6.49391794
655	401	0	6.50384748
656	402	0	6.51377702
657	403	0	6.52370655
658	403	0	6.53363609
659	404	0	6.54356563
660	404	0	6.55349517
661	405	0	6.56342471
662	405	0	6.57335424
663	406	0	6.58328378
664	406	0	6.59321332
665	407	0	6.60314286
666	408	0	6.6130724
667	408	0	6.62300194
668	409	0	6.63293147
669	409	0	6.64286101
670	410	0	6.65279055
671	411	0	6.66272009
672	411	0	6.67264963
673	412	0	6.68257916
674	412	0	6.6925087
675	413	0	6.70243824
676	413	0	6.71236778
677	414	0	6.72229732
678	415	0	6.73222685
679	415	0	6.74215639
680	416	0	6.75208593
681	416	0	6.76201547
682	417	0	6.77194501
683	417	0	6.78187455
684	418	0	6.79180408
685	418	0	6.80173362
686	419	0	6.81166316
687	419	0	6.8215927
688	420	0	6.83152224
689	420	0	6.84145177
690	421	0	6.85138131
691	422	0	6.86131085
692	422	0	6.87124039
693	423	0	6.88116993
694	423	0	6.89109946
695	424	0	6.901029
696	425	0	6.91095854
697	425	0	6.92088808
698	426	0	6.93081762
699	426	0	6.94074716
700	427	0	6.95067669
701	428	0	6.96060623
702	428	0	6.97053577
703	429	0	6.98046531
704	430	0	6.99039485
705	430	0	7.00032438
706	431	0	7.01025392
707	431	0	7.02018346
708	432	0	7.030113
709	432	0	7.04004254
710	433	0	7.04997208
711	433	0	7.05990161
712	434	0	7.06983115
713	435	0	7.07976069
714	435	0	7.08969023
715	436	0	7.09961977
716	436	0	7.1095493
717	437	0	7.11947884
718	437	0	7.12940838
719	438	0	7.13933792
720	438	0	7.14926746
721	439	0	7.15919699
722	439	0	7.16912653
723	440	0	7.17905607
724	441	0	7.18898561
725	441	0	7.19891515
726	442	0	7.20884469
727	442	0	7.21877422
728	443	0	7.22870376
729	443	0	7.2386333
730	444	0	7.24856284
731	444	0	7.25849238
732	445	0	7.26842191
733	446	0	7.27835145
734	446	0	7.28828099
735	447	0	7.29821053
736	447	0	7.30814007
737	448	0	7.3180696
738	448	0	7.32799914
739	449	0	7.33792868
740	450	0	7.34785822
741	450	0	7.35778776
742	451	0	7.3677173
743	452	0	7.37764683
744	452	0	7.38757637
745	453	0	7.39750591
746	453	0	7.40743545
747	454	0	7.41736499
748	455	0	7.42729452
749	455	0	7.43722406
750	456	0	7.4471536
751	456	0	7.45708314
752	457	0	7.46701268
753	458	0	7.47694221
754	458	0	7.48687175
755	459	0	7.49680129
756	459	0	7.50673083
757	460	0	7.51666037
758	460	0	7.52658991
759	461	0	7.53651944
760	461	0	7.54644898
761	462	0	7.55637852
762	463	0	7.56630806
763	463	0	7.5762376
764	464	0	7.58616713
765	464	0	7.59609667
766	465	0	7.60602621
767	465	0	7.61595575
768	466	0	7.62588529
769	467	0	7.63581482
770	467	0	7.64574436
771	468	0	7.6556739
772	468	0	7.66560344
773	469	0	7.67553298
774	469	0	7.68546252
775	470	0	7.69539205
776	471	0	7.70532159
777	471	0	7.71525113
778	472	0	7.72518067
779	472	0	7.73511021
780	473	0	7.74503974
781	473	0	7.75496928
782	474	0	7.76489882
783	475	0	7.77482836
784	475	0	7.7847579
785	476	0	7.79468744
786	476	0	7.80461697
787	477	0	7.81454651
788	477	0	7.82447605
789	478	0	7.83440559
790	478	0	7.84433513
791	479	0	7.85426466
792	480	0	7.8641942
793	480	0	7.87412374
794	481	0	7.88405328
795	481	0	7.89398282
796	482	0	7.90391235
797	482	0	7.91384189
798	483	0	7.92377143
799	484	0	7.93370097
800	484	0	7.94363051
801	485	0	7.95356005
802	486	0	7.96348958
803	486	0	7.97341912
804	487	0	7.98334866
805	487	0	7.9932782
806	488	0	8.00320774
807	488	0	8.01313727
808	489	0	8.02306681
809	490	0	8.03299635
810	490	0	8.04292589
811	491	0	8.05285543
812	491	0	8.06278496
813	492	0	8.0727145
814	493	0	8.08264404
815	493	0	8.09257358
816	494	0	8.10250312
817	494	0	8.11243266
818	495	0	8.12236219
819	495	0	8.13229173
820	496	0	8.14222127
821	497	0	8.15215081
822	497	0	8.16208035
823	498	0	8.17200988
824	498	0	8.18193942
825	499	0	8.19186896
826	499	0	8.2017985
827	500	0	8.21172804
828	500	0	8.22165757
829	501	0	8.23158711
830	502	0	8.24151665
831	502	0	8.25144619
832	503	0	8.26137573
833	503	0	8.27130527
834	504	0	8.2812348
835	504	0	8.29116434
836	505	0	8.30109388
837	506	0	8.31102342
838	506	0	8.32095296
839	507	0	8.33088249
840	507	0	8.34081203
841	508	0	8.35074157
842	508	0	8.36067111
843	509	0	8.37060065
844	510	0	8.38053019
845	510	0	8.39045972
846	511	0	8.40038926
847	511	0	8.4103188
848	512	0	8.42024834
849	512	0	8.43017788
850	513	0	8.44010741
851	514	0	8.45003695
852	514	0	8.45996649
853	515	0	8.46989603
854	515	0	8.47982557
855	516	0	8.4897551
856	516	0	8.49968464
857	517	0	8.50961418
858	518	0	8.51954372
859	518	0	8.52947326
860	519	0	8.5394028
861	519	0	8.54933233
862	520	0	8.55926187
863	521	0	8.56919141
864	521	0	8.57912095
865	522	0	8.58905049
866	522	0	8.59898002
867	523	0	8.60890956
868	523	0	8.6188391
869	524	0	8.62876864
870	525	0	8.63869818
871	525	0	8.64862771
872	526	0	8.65855725
873	526	0	8.66848679
874	527	0	8.67841633
875	528	0	8.68834587
876	528	0	8.69827541
877	529	0	8.70820494
878	530	0	8.71813448
879	530	0	8.72806402
880	531	0	8.73799356
881	531	0	8.7479231
882	532	0	8.75785263
883	532	0	8.76778217
884	533	0	8.77771171
885	534	0	8.78764125
886	534	0	8.79757079
887	535	0	8.80750032
888	535	0	8.81742986
889	536	0	8.8273594
890	536	0	8.83728894
891	537	0	8.84721848
892	538	0	8.85714802
893	538	0	8.86707755
894	539	0	8.87700709
895	539	0	8.88693663
896	540	0	8.89686617
897	541	0	8.90679571
898	541	0	8.91672524
899	542	0	8.92665478
900	542	0	8.93658432
901	543	0	8.94651386
902	544	0	8.9564434
903	544	0	8.96637293
904	545	0	8.97630247
905	546	0	8.98623201
906	546	0	8.99616155
907	547	0	9.00609109
908	547	0	9.01602063
909	548	0	9.02595016
910	549	0	9.0358797
911	549	0	9.04580924
912	550	0	9.05573878
913	550	0	9.06566832
914	551	0	9.07559785
915	551	0	9.08552739
916	552	0	9.09545693
917	553	0	9.10538647
918	553	0	9.11531601
919	554	0	9.12524555
920	554	0	9.13517508
921	555	0	9.14510462
922	555	0	9.15503416
923	556	0	9.1649637
924	556	0	9.17489324
925	557	0	9.18482277
926	558	0	9.19475231
927	558	0	9.20468185
928	559	0	9.21461139
929	559	0	9.22454093
930	560	0	9.23447046
931	561	0	9.2444
932	562	0	9.25432954
933	562	0	9.26425908
934	563	0	9.27418862
935	563	0	9.28411816
936	564	0	9.29404769
937	564	0	9.30397723
938	565	0	9.31390677
939	565	0	9.32383631
940	566	0	9.33376585
941	567	0	9.34369538
942	567	0	9.35362492
943	568	0	9.36355446
944	568	0	9.373484
945	569	0	9.38341354
946	569	0	9.39334307
947	570	0	9.40327261
948	570	0	9.41320215
949	571	0	9.42313169
950	572	0	9.43306123
951	572	0	9.44299077
952	573	0	9.4529203
953	573	0	9.46284984
954	574	0	9.47277938
955	574	0	9.48270892
956	575	0	9.49263846
957	575	0	9.50256799
958	576	0	9.51249753
959	577	0	9.52242707
960	577	0	9.53235661
961	578	0	9.54228615
962	578	0	9.55221568
963	579	0	9.56214522
964	580	0	9.57207476
965	580	0	9.5820043
966	581	0	9.59193384
967	582	0	9.60186338
968	582	0	9.61179291
969	583	0	9.62172245
970	583	0	9.63165199
971	584	0	9.64158153
972	584	0	9.65151107
973	585	0	9.6614406
974	586	0	9.67137014
975	586	0	9.68129968
976	587	0	9.69122922
977	587	0	9.70115876
978	588	0	9.71108829
979	588	0	9.72101783
980	589	0	9.73094737
981	589	0	9.74087691
982	590	0	9.75080645
983	590	0	9.76073599
984	591	0	9.77066552
985	592	0	9.78059506
986	592	0	9.7905246
987	593	0	9.80045414
988	593	0	9.81038368
989	594	0	9.82031321
990	595	0	9.83024275
991	595	0	9.84017229
992	596	0	9.85010183
993	597	0	9.86003137
994	597	0	9.86996091
995	598	0	9.87989044
996	599	0	9.88981998
997	600	0	9.89974952
998	601	0	9.90967906
999	602	0	9.9196086
1000	603	0	9.92953813
1001	604	0	9.93946767
1002	605	0	9.94939721
1003	605	0	9.95932675
1004	606	0	9.96925629
1005	607	0	9.97918582
1006	607	0	9.98911536
1007	608	0	9.9990449
1008	609	0	10.0089744
