Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	18	0	0.00992953813	0	0	0	0	0	0	0	0	0	0	0	3
2	19	0	0.0198590763	0	0	0	0	0	0	0	0	0	0	0	3
3	19	0	0.0297886144	0	0	0	0	0	0	0	0	0	0	0	3
4	20	0	0.0397181525	0	0	0	0	0	0	0	0	0	0	0	3
5	20	0	0.0496476907	0	0	0	0	0	0	0	0	0	0	0	3
6	21	0	0.0595772288	0	0	0	0	0	0	0	0	0	0	0	3
7	22	0	0.0695067669	0	0	0	0	0	0	0	0	0	0	0	3
8	22	0	0.0794363051	0	0	0	0	0	0	0	0	0	0	0	3
9	23	0	0.0893658432	0	0	0	0	0	0	0	0	0	0	0	3
10	23	0	0.0992953813	0	0	0	0	0	0	0	0	0	0	0	3
11	24	0	0.109224919	0	0	0	0	0	0	0	0	0	0	0	3
12	24	0	0.119154458	0	0	0	0	0	0	0	0	0	0	0	3
13	25	0	0.129083996	0	0	0	0	0	0	0	0	0	0	0	3
14	25	0	0.139013534	0	0	0	0	0	0	0	0	0	0	0	3
15	26	0	0.148943072	0	0	0	0	0	0	0	0	0	0	0	3
16	26	0	0.15887261	0	0	0	0	0	0	0	0	0	0	0	3
17	27	0	0.168802148	0	0	0	0	0	0	0	0	0	0	0	3
18	27	0	0.178731686	0	0	0	0	0	0	0	0	0	0	0	3
19	28	0	0.188661225	0	0	0	0	0	0	0	0	0	0	0	3
20	28	0	0.198590763	0	0	0	0	0	0	0	0	0	0	0	3
21	29	0	0.208520301	0	0	0	0	0	0	0	0	0	0	0	3
22	29	0	0.218449839	0	0	0	0	0	0	0	0	0	0	0	3
23	30	0	0.228379377	0	0	0	0	0	0	0	0	0	0	0	3
24	30	0	0.238308915	0	0	0	0	0	0	0	0	0	0	0	3
25	31	0	0.248238453	0	0	0	0	0	0	0	0	0	0	0	3
26	31	0	0.258167991	0	0	0	0	0	0	0	0	0	0	0	3
27	32	0	0.26809753	0	0	0	0	0	0	0	0	0	0	0	3
28	33	0	0.278027068	0	0	0	0	0	0	0	0	0	0	0	3
29	33	0	0.287956606	0	0	0	0	0	0	0	0	0	0	0	3
30	34	0	0.297886144	0	0	0	0	0	0	0	0	0	0	0	3
31	34	0	0.307815682	0	0	0	0	0	0	0	0	0	0	0	3
32	35	0	0.31774522	0	0	0	0	0	0	0	0	0	0	0	3
33	35	0	0.327674758	0	0	0	0	0	0	0	0	0	0	0	3
34	36	0	0.337604297	0	0	0	0	0	0	0	0	0	0	0	3
35	36	0	0.347533835	0	0	0	0	0	0	0	0	0	0	0	3
36	37	0	0.357463373	0	0	0	0	0	0	0	0	0	0	0	3
37	37	0	0.367392911	0	0	0	0	0	0	0	0	0	0	0	3
38	38	0	0.377322449	0	0	0	0	0	0	0	0	0	0	0	3
39	38	0	0.387251987	0	0	0	0	0	0	0	0	0	0	0	3
40	39	0	0.397181525	0	0	0	0	0	0	0	0	0	0	0	3
41	39	0	0.407111063	0	0	0	0	0	0	0	0	0	0	0	3
42	40	0	0.417040602	0	0	0	0	0	0	0	0	0	0	0	3
43	40	0	0.42697014	0	0	0	0	0	0	0	0	0	0	0	3
44	41	0	0.436899678	0	0	0	0	0	0	0	0	0	0	0	3
45	41	0	0.446829216	0	0	0	0	0	0	0	0	0	0	0	3
46	42	0	0.456758754	0	0	0	0	0	0	0	0	0	0	0	3
47	42	0	0.466688292	0	0	0	0	0	0	0	0	0	0	0	3
48	43	0	0.47661783	0	0	0	0	0	0	0	0	0	0	0	3
49	43	0	0.486547369	0	0	0	0	0	0	0	0	0	0	0	3
50	44	0	0.496476907	0	0	0	0	0	0	0	0	0	0	0	3
51	44	0	0.506406445	0	0	0	0	0	0	0	0	0	0	0	3
52	45	0	0.516335983	0	0	0	0	0	0	0	0	0	0	0	3
53	45	0	0.526265521	0	0	0	0	0	0	0	0	0	0	0	3
54	46	0	0.536195059	0	0	0	0	0	0	0	0	0	0	0	3
55	46	0	0.546124597	0	0	0	0	0	0	0	0	0	0	0	3
56	47	0	0.556054135	0	0	0	0	0	0	0	0	0	0	0	3
57	48	0	0.565983674	0	0	0	0	0	0	0	0	0	0	0	3
58	48	0	0.575913212	0	0	0	0	0	0	0	0	0	0	0	3
59	49	0	0.58584275	0	0	0	0	0	0	0	0	0	0	0	3
60	49	0	0.595772288	0	0	0	0	0	0	0	0	0	0	0	3
61	50	0	0.605701826	0	0	0	0	0	0	0	0	0	0	0	3
62	50	0	0.615631364	0	0	0	0	0	0	0	0	0	0	0	3
63	51	0	0.625560902	0	0	0	0	0	0	0	0	0	0	0	3
