Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	18	0	0.00992953813	110703.15	110703.15	110703.15	110703.15	0	0	0	0	392391	0	0	3
2	19	0	0.0198590763	119709.729	115206.44	110703.15	119709.729	4503.2898	0	0	0	397204	0	0	3
3	19	0	0.0297886144	119420.881	116611.254	110703.15	119709.729	5908.10365	0	0	0	401776	0	0	3
4	20	0	0.0397181525	115058.6	116223.09	110703.15	119709.729	5908.10365	0	0	0	406120	0	0	3
5	20	0	0.0496476907	110846.253	115147.723	110703.15	119709.729	5908.10365	0	0	0	410247	0	0	3
6	21	0	0.0595772288	107876.842	113935.909	107876.842	119709.729	5908.10365	0	0	0	414167	0	0	3
7	22	0	0.0695067669	106656.739	112896.028	106656.739	119709.729	5908.10365	0	0	0	408815	0	0	3
8	22	0	0.0794363051	107936.662	112276.107	106656.739	119709.729	5908.10365	0	0	0	400832	0	0	3
9	23	0	0.0893658432	110258.531	112051.932	106656.739	119709.729	5908.10365	0	0	0	392050	0	0	3
10	23	0	0.0992953813	110844.375	111931.176	106656.739	119709.729	5908.10365	0	0	0	387325	0	0	3
11	24	0	0.109224919	110242.858	111777.693	106656.739	119709.729	5908.10365	0	0	0	387743	0	0	3
12	24	0	0.119154458	110353.379	111659	106656.739	119709.729	5908.10365	0	0	0	388457	0	0	3
13	25	0	0.129083996	110766.049	111590.311	106656.739	119709.729	5908.10365	0	0	0	389167	0	0	3
14	25	0	0.139013534	111726.094	111600.01	106656.739	119709.729	5908.10365	0	0	0	389969	0	0	3
15	26	0	0.148943072	112325.386	111648.368	106656.739	119709.729	5908.10365	0	0	0	389998	0	0	3
16	26	0	0.15887261	112544.956	111704.405	106656.739	119709.729	5908.10365	0	0	0	389883	0	0	3
17	27	0	0.168802148	112763.886	111766.728	106656.739	119709.729	5908.10365	0	0	0	389583	0	0	3
18	27	0	0.178731686	112951.273	111832.536	106656.739	119709.729	5908.10365	0	0	0	389967	0	0	3
19	28	0	0.188661225	113183.823	111903.656	106656.739	119709.729	5908.10365	0	0	0	391891	0	0	3
20	28	0	0.198590763	113371.651	111977.056	106656.739	119709.729	5908.10365	0	0	0	394467	0	0	3
21	29	0	0.208520301	113466.556	112047.984	106656.739	119709.729	5908.10365	0	0	0	393342	0	0	3
